dim1,dim2,label
50304,128,a
66944,128,a
107392,128,a
109184,128,a
66944,384,a
67712,384,a
2944,896,a
3200,896,a
47488,896,a
47488,1152,a
62336,1408,a
62592,1408,a
62336,1664,a
98432,1920,a
54400,2176,a
60800,2176,a
61056,2176,a
65664,2176,a
60800,2432,a
61056,2432,s
61312,2432,s
61568,2432,s
71040,2432,a
60288,2688,s
60544,2688,s
61056,2688,s
61312,2688,s
61568,2688,s
61824,2688,s
52608,2944,a
59776,2944,s
60032,2944,s
60288,2944,s
60544,2944,s
61056,2944,s
61312,2944,s
61568,2944,s
61824,2944,s
62080,2944,s
62336,2944,s
62592,2944,s
32640,3200,a
49536,3200,a
49792,3200,a
50048,3200,a
50304,3200,a
50560,3200,a
50816,3200,a
51072,3200,a
51328,3200,a
51584,3200,a
59264,3200,s
59520,3200,s
59776,3200,s
60032,3200,s
60288,3200,s
60544,3200,s
60800,3200,s
61056,3200,s
61312,3200,s
61568,3200,s
61824,3200,s
62080,3200,s
62336,3200,s
62592,3200,s
62848,3200,s
63616,3200,f
63872,3200,f
68480,3200,e
68736,3200,e
68992,3200,e
32640,3456,f
32896,3456,f
33152,3456,a
49536,3456,a
49792,3456,a
50048,3456,a
59008,3456,a
59264,3456,s
59520,3456,s
59776,3456,s
60032,3456,s
60288,3456,s
60544,3456,s
61056,3456,s
61312,3456,s
61568,3456,s
61824,3456,s
62080,3456,s
62336,3456,s
62592,3456,s
62848,3456,s
63104,3456,s
63360,3456,f
63616,3456,f
63872,3456,f
64128,3456,f
65152,3456,f
65408,3456,f
65664,3456,f
65920,3456,s
66176,3456,s
68224,3456,e
68480,3456,e
68736,3456,e
68992,3456,e
69248,3456,e
69504,3456,a
105088,3456,a
32640,3712,f
32896,3712,a
59264,3712,s
59520,3712,s
59776,3712,s
60032,3712,s
60288,3712,s
60544,3712,f
61056,3712,f
61312,3712,s
61568,3712,s
61824,3712,s
62080,3712,s
62336,3712,s
62592,3712,s
62848,3712,s
63104,3712,s
63360,3712,s
63872,3712,f
64128,3712,f
64384,3712,f
64640,3712,f
64896,3712,f
65152,3712,f
65408,3712,e
65664,3712,e
65920,3712,e
66176,3712,e
66432,3712,e
66688,3712,e
67968,3712,e
68224,3712,e
68480,3712,e
68736,3712,e
68992,3712,e
69248,3712,e
69504,3712,a
59264,3968,s
59520,3968,s
59776,3968,s
60032,3968,s
60288,3968,s
60800,3968,f
61056,3968,f
61312,3968,s
61568,3968,s
61824,3968,s
62080,3968,s
62336,3968,s
62592,3968,s
62848,3968,s
63104,3968,s
63360,3968,s
63616,3968,s
63872,3968,e
64128,3968,e
64384,3968,f
64640,3968,f
64896,3968,f
65152,3968,e
65408,3968,e
65664,3968,e
65920,3968,e
66176,3968,e
66432,3968,e
66688,3968,e
66944,3968,e
67456,3968,e
67712,3968,e
67968,3968,e
68224,3968,e
68480,3968,e
68736,3968,e
68992,3968,e
69248,3968,e
69504,3968,e
70528,3968,a
70784,3968,e
71040,3968,e
100736,3968,a
100992,3968,a
59520,4224,s
59776,4224,s
60032,4224,s
61312,4224,f
61568,4224,s
62336,4224,f
62592,4224,f
62848,4224,s
63104,4224,s
63360,4224,s
63616,4224,s
63872,4224,e
64128,4224,e
64384,4224,e
64640,4224,e
64896,4224,e
65152,4224,e
65408,4224,e
65664,4224,e
65920,4224,e
66176,4224,e
66432,4224,e
66688,4224,e
66944,4224,e
67200,4224,e
67456,4224,e
67712,4224,e
67968,4224,e
68224,4224,e
68480,4224,e
68736,4224,e
68992,4224,e
69248,4224,e
69504,4224,e
70528,4224,e
70784,4224,e
71040,4224,e
71296,4224,e
44672,4480,a
59776,4480,a
60032,4480,s
60288,4480,f
61056,4480,f
61312,4480,f
61568,4480,f
62080,4480,f
62336,4480,f
62592,4480,f
62848,4480,f
63360,4480,s
63616,4480,s
63872,4480,e
64128,4480,e
64384,4480,e
64640,4480,e
64896,4480,e
65152,4480,e
65408,4480,e
65664,4480,e
65920,4480,e
66176,4480,e
66432,4480,e
66688,4480,e
66944,4480,e
67200,4480,e
67456,4480,e
