dim1,dim2,label
36736,128,a
38016,128,a
47488,128,a
48512,128,a
52096,128,a
52352,128,a
52608,128,a
52864,128,a
53632,128,a
53888,128,a
54656,128,a
54912,128,a
55680,128,a
55936,128,a
57728,128,a
58496,128,a
58752,128,a
59008,128,a
4224,384,a
5504,384,a
5760,384,a
7040,384,a
7552,384,a
7808,384,a
8832,384,a
9088,384,a
36736,384,a
53632,384,a
53888,384,a
54400,384,a
55680,384,a
57472,384,a
57728,384,a
2944,640,a
5504,640,a
5760,640,a
6272,640,a
6528,640,a
8576,640,a
8832,640,a
20864,640,a
54400,640,a
57472,640,a
57728,640,a
8576,896,a
47488,896,a
57472,896,a
47232,1152,a
47488,1152,a
57472,1152,a
1152,1408,a
1664,1408,a
2176,1408,a
43904,1408,a
50560,1408,a
50816,1408,a
54656,1408,a
57472,1408,a
1664,1664,a
2176,1664,a
43904,1664,a
50304,1664,a
50560,1664,a
50816,1664,a
53632,1664,a
53888,1664,a
54144,1664,a
54656,1664,a
896,1920,a
2176,1920,a
47232,1920,a
52864,1920,a
57216,1920,a
3200,2176,a
47232,2176,a
47488,2176,a
57216,2176,a
66688,2176,a
1920,2432,a
57216,2432,a
48256,2688,a
48512,2688,a
53120,2688,a
53376,2688,a
54400,2688,a
54656,2688,a
56960,2688,a
53120,2944,a
54400,2944,a
56960,2944,a
59520,2944,a
56960,3200,a
58752,3200,a
59008,3200,a
53632,3456,a
54656,3456,a
56960,3456,a
18304,3712,a
49536,3712,a
55936,3712,a
56704,3712,a
18560,3968,a
43136,3968,a
55936,3968,a
56704,3968,a
119424,3968,a
119680,3968,a
18560,4224,a
56448,4224,a
56704,4224,a
119680,4224,a
119936,4224,a
56448,4480,a
56704,4480,a
119936,4480,a
56448,4736,a
49024,4992,a
49280,4992,a
56448,4992,a
46464,5248,a
56192,5248,a
46464,5504,a
54144,5504,a
56192,5504,a
47232,5760,a
48512,5760,a
55936,5760,a
56192,5760,a
42880,6016,a
45184,6016,a
45440,6016,a
49536,6016,a
55936,6016,a
48512,6272,a
55936,6272,a
123264,6272,a
50560,6528,a
55680,6528,a
55936,6528,a
123008,6528,a
123264,6528,a
55680,6784,a
102784,6784,a
123008,6784,a
123264,6784,a
55424,7040,a
55680,7040,a
123008,7040,a
123264,7040,a
45696,7296,a
53120,7296,a
53376,7296,a
55424,7296,a
123008,7296,a
123264,7296,a
123008,7552,a
123264,7552,a
50816,7808,a
123008,7808,a
123264,7808,a
50560,8064,a
50816,8064,a
52864,8064,a
53120,8064,a
85120,8064,a
123008,8064,a
123264,8064,a
43648,8320,a
43904,8320,a
50816,8320,a
52864,8320,a
123008,8320,a
123264,8320,a
52608,8576,a
78208,8576,a
123008,8576,a
123264,8576,a
52352,8832,a
52608,8832,a
52864,8832,a
53376,8832,a
123264,8832,a
52352,9088,a
52608,9088,a
52864,9088,a
123264,9088,a
52608,9344,a
85632,9344,a
85888,9344,a
51840,9600,a
52096,9600,a
52352,9600,a
52608,9600,a
52864,9600,a
53120,9600,a
44160,13696,a
81792,13952,a
80512,14464,a
46976,14976,a
46976,15232,a
83840,15232,a
72832,16768,a
73088,16768,a
73344,16768,a
72576,17024,a
72832,17024,a
73088,17024,a
73344,17024,a
120704,18048,a
120960,18048,a
121216,18048,a
121216,18304,a
33920,19328,a
17280,21376,s
17536,21376,s
17792,21376,s
18304,21376,s
18560,21376,s
18816,21376,s
16256,21632,s
16512,21632,s
16768,21632,s
17792,21632,s
18304,21632,s
18560,21632,s
18816,21632,s
110208,21632,a
15488,21888,s
15744,21888,s
16000,21888,s
16256,21888,s
16512,21888,s
16768,21888,s
18304,21888,s
18816,21888,s
110208,21888,a
15488,22144,s
15744,22144,s
16000,22144,s
16256,22144,s
16512,22144,s
16768,22144,s
18304,22144,s
18560,22144,s
18816,22144,s
19072,22144,s
19328,22144,s
15488,22400,s
15744,22400,s
16000,22400,s
16256,22400,s
16512,22400,s
16768,22400,s
18304,22400,s
18560,22400,s
18816,22400,s
19072,22400,s
19328,22400,s
19584,22400,s
15488,22656,s
15744,22656,s
16000,22656,s
16256,22656,s
16512,22656,e
16768,22656,e
18304,22656,s
18560,22656,s
18816,22656,s
19072,22656,s
19328,22656,s
19584,22656,s
15488,22912,s
15744,22912,s
16000,22912,s
16256,22912,s
16512,22912,e
16768,22912,e
18304,22912,e
18560,22912,e
18816,22912,s
19072,22912,s
19328,22912,s
19584,22912,s
15488,23168,s
15744,23168,s
16000,23168,s
16256,23168,s
16512,23168,e
16768,23168,e
17024,23168,e
18048,23168,e
18560,23168,e
18816,23168,e
19072,23168,s
19328,23168,s
19584,23168,s
83584,23168,a
15744,23424,s
16000,23424,s
16256,23424,s
16512,23424,e
16768,23424,e
17024,23424,e
17792,23424,a
18048,23424,e
18304,23424,e
18560,23424,e
18816,23424,e
19072,23424,e
19328,23424,e
19584,23424,s
13440,23680,a
15744,23680,s
16000,23680,s
16256,23680,s
16512,23680,s
16768,23680,e
17024,23680,e
17280,23680,e
17536,23680,e
17792,23680,e
18048,23680,e
18304,23680,e
18560,23680,e
18816,23680,e
19072,23680,e
19328,23680,s
19584,23680,s
19840,23680,s
14720,23936,e
14976,23936,e
15232,23936,s
15488,23936,s
15744,23936,s
16000,23936,s
16256,23936,s
16512,23936,s
16768,23936,e
17024,23936,e
17280,23936,e
17536,23936,e
17792,23936,e
18048,23936,e
18304,23936,e
18560,23936,e
19072,23936,e
19328,23936,e
19584,23936,s
19840,23936,s
20096,23936,s
13696,24192,s
14464,24192,e
14720,24192,e
14976,24192,e
15232,24192,s
15488,24192,s
15744,24192,s
16000,24192,s
16256,24192,s
16512,24192,s
16768,24192,e
17024,24192,e
17280,24192,e
17536,24192,e
17792,24192,e
18048,24192,e
18304,24192,e
18560,24192,e
18816,24192,e
19072,24192,e
19328,24192,e
19584,24192,s
19840,24192,s
20096,24192,s
13184,24448,s
13440,24448,s
13952,24448,s
14208,24448,s
14720,24448,e
14976,24448,e
15232,24448,s
15488,24448,s
15744,24448,s
16000,24448,s
16256,24448,s
16512,24448,s
16768,24448,e
17024,24448,e
17536,24448,e
17792,24448,s
18048,24448,e
18304,24448,e
18560,24448,e
18816,24448,e
19072,24448,e
19328,24448,e
19584,24448,e
19840,24448,s
20096,24448,s
20352,24448,s
12928,24704,s
13952,24704,s
14208,24704,s
14464,24704,e
14720,24704,s
14976,24704,e
15232,24704,s
15488,24704,s
15744,24704,s
16000,24704,s
16256,24704,s
16512,24704,e
16768,24704,e
17024,24704,e
17280,24704,e
17536,24704,e
17792,24704,s
18048,24704,e
18304,24704,e
18560,24704,e
18816,24704,e
19072,24704,e
19328,24704,e
19584,24704,e
19840,24704,e
20096,24704,s
20352,24704,s
20608,24704,s
12928,24960,s
13184,24960,s
13440,24960,s
13952,24960,s
14208,24960,s
14464,24960,e
14720,24960,s
14976,24960,s
15232,24960,s
15488,24960,s
15744,24960,s
16000,24960,s
16256,24960,s
16512,24960,s
16768,24960,e
17024,24960,e
17280,24960,e
17536,24960,s
17792,24960,s
18048,24960,s
18304,24960,e
18560,24960,e
18816,24960,e
19072,24960,e
19328,24960,e
19584,24960,e
19840,24960,e
20096,24960,s
20352,24960,s
20608,24960,s
13184,25216,s
13440,25216,s
14208,25216,s
14464,25216,e
14720,25216,s
14976,25216,s
15488,25216,s
15744,25216,s
16000,25216,s
16256,25216,s
16512,25216,s
16768,25216,s
17024,25216,s
17280,25216,s
17536,25216,s
17792,25216,s
18048,25216,s
18304,25216,s
18560,25216,e
18816,25216,e
19072,25216,e
19328,25216,s
19584,25216,s
19840,25216,e
20096,25216,s
20352,25216,s
27008,25216,s
27264,25216,s
12672,25472,s
12928,25472,e
13184,25472,s
13440,25472,s
13952,25472,s
14208,25472,s
14464,25472,e
14720,25472,s
14976,25472,s
15744,25472,s
16000,25472,s
16256,25472,s
16512,25472,s
16768,25472,s
17024,25472,s
17280,25472,s
17536,25472,s
17792,25472,s
18048,25472,s
18304,25472,s
18560,25472,s
18816,25472,s
19072,25472,s
19328,25472,s
19584,25472,s
19840,25472,s
20096,25472,s
26496,25472,s
26752,25472,s
27008,25472,s
27520,25472,a
57216,25472,a
57472,25472,a
63360,25472,a
9344,25728,s
9600,25728,s
9856,25728,s
11904,25728,s
12160,25728,s
12416,25728,s
12928,25728,s
13184,25728,s
13440,25728,s
13696,25728,s
13952,25728,s
14208,25728,s
14464,25728,s
14720,25728,s
14976,25728,s
15232,25728,s
15744,25728,s
16000,25728,s
16256,25728,s
16512,25728,s
16768,25728,s
17024,25728,s
17280,25728,s
17536,25728,s
18048,25728,s
18304,25728,s
18560,25728,s
18816,25728,s
19072,25728,s
19328,25728,s
19584,25728,s
19840,25728,s
20096,25728,s
26496,25728,s
26752,25728,s
27008,25728,e
27264,25728,s
57472,25728,a
58240,25728,a
60544,25728,a
60800,25728,a
63360,25728,a
8832,25984,s
10112,25984,s
11648,25984,s
11904,25984,s
12160,25984,s
12416,25984,s
12672,25984,s
12928,25984,s
13184,25984,s
13440,25984,s
13952,25984,s
14464,25984,s
14720,25984,s
14976,25984,e
15232,25984,e
15488,25984,e
15744,25984,s
16000,25984,s
16256,25984,s
16512,25984,s
16768,25984,s
17024,25984,s
17280,25984,s
17536,25984,s
17792,25984,s
18048,25984,s
18304,25984,s
18560,25984,s
18816,25984,s
19584,25984,s
19840,25984,s
20096,25984,s
20352,25984,s
26496,25984,s
26752,25984,s
27776,25984,s
58496,25984,a
8832,26240,s
9344,26240,e
9600,26240,s
9856,26240,s
10112,26240,s
10368,26240,s
11648,26240,s
11904,26240,s
12160,26240,s
12416,26240,s
12672,26240,s
12928,26240,s
13184,26240,s
13440,26240,s
14464,26240,s
14720,26240,e
14976,26240,e
15232,26240,e
15488,26240,e
15744,26240,e
16000,26240,s
16256,26240,s
16512,26240,s
16768,26240,s
17024,26240,s
17280,26240,s
17536,26240,s
17792,26240,s
18048,26240,s
18304,26240,s
