dim1,dim2,label
47744,2176,f
44416,2432,f
44672,2432,f
44928,2432,f
45440,2432,f
45696,2432,f
46720,2432,f
46976,2432,f
47232,2432,f
47488,2432,f
47744,2432,f
48000,2432,f
41600,2688,f
41856,2688,f
42112,2688,f
42368,2688,f
42624,2688,f
42880,2688,f
43136,2688,f
43392,2688,f
43904,2688,f
44416,2688,f
44672,2688,f
44928,2688,f
45184,2688,f
45440,2688,s
45696,2688,f
45952,2688,f
46720,2688,f
46976,2688,f
47232,2688,f
47488,2688,f
47744,2688,f
49024,2688,f
49280,2688,f
49536,2688,f
49792,2688,f
39552,2944,f
39808,2944,f
40064,2944,f
40320,2944,f
40576,2944,f
41088,2944,f
41344,2944,f
41600,2944,f
41856,2944,f
42112,2944,f
42368,2944,f
42624,2944,f
42880,2944,f
43136,2944,f
43392,2944,f
43648,2944,f
44416,2944,f
44672,2944,f
44928,2944,f
45184,2944,f
45440,2944,f
45696,2944,f
45952,2944,f
46208,2944,f
46464,2944,f
46720,2944,f
46976,2944,f
47488,2944,f
48768,2944,f
49024,2944,f
49280,2944,f
49536,2944,f
49792,2944,f
50048,2944,f
50304,2944,f
50560,2944,f
38528,3200,f
38784,3200,f
39040,3200,f
39552,3200,f
39808,3200,f
40064,3200,f
40320,3200,f
40576,3200,f
40832,3200,f
41088,3200,f
41344,3200,f
41600,3200,f
42368,3200,f
42880,3200,f
43648,3200,f
43904,3200,f
44416,3200,f
44672,3200,f
44928,3200,f
45184,3200,f
45440,3200,f
45696,3200,f
45952,3200,f
46208,3200,f
46464,3200,f
46720,3200,f
46976,3200,f
47232,3200,f
48000,3200,f
48256,3200,f
48512,3200,f
48768,3200,f
49024,3200,f
49280,3200,f
49536,3200,f
49792,3200,f
50048,3200,f
50304,3200,f
50560,3200,f
50816,3200,f
37504,3456,f
37760,3456,f
38016,3456,f
38272,3456,f
38528,3456,f
39040,3456,f
39296,3456,f
39552,3456,f
39808,3456,f
40064,3456,f
40320,3456,f
40832,3456,f
41600,3456,f
41856,3456,f
42368,3456,f
43392,3456,f
44416,3456,f
44672,3456,f
44928,3456,f
46208,3456,f
46976,3456,f
47232,3456,f
47488,3456,f
47744,3456,f
48256,3456,f
48512,3456,f
48768,3456,f
49024,3456,f
49280,3456,f
49536,3456,f
49792,3456,f
50048,3456,f
50304,3456,f
50560,3456,f
50816,3456,f
51072,3456,f
51328,3456,f
51584,3456,f
36480,3712,f
36736,3712,f
36992,3712,f
37248,3712,f
37504,3712,f
37760,3712,f
38528,3712,f
39296,3712,f
39552,3712,f
40576,3712,f
41088,3712,f
41344,3712,f
42368,3712,f
42624,3712,f
43392,3712,f
44928,3712,f
46464,3712,f
46720,3712,f
49024,3712,f
49280,3712,f
49792,3712,f
50048,3712,f
50304,3712,f
50560,3712,f
50816,3712,f
51072,3712,f
51328,3712,f
51584,3712,f
51840,3712,f
52096,3712,f
52608,3712,f
52864,3712,f
35968,3968,f
36224,3968,f
36480,3968,f
36736,3968,f
36992,3968,f
38016,3968,f
39296,3968,f
40576,3968,f
40832,3968,f
41344,3968,f
43136,3968,f
43904,3968,f
44672,3968,f
44928,3968,f
46464,3968,f
46720,3968,f
48512,3968,f
48768,3968,f
49024,3968,f
49280,3968,f
50048,3968,f
50304,3968,f
51072,3968,f
51328,3968,f
51584,3968,f
51840,3968,f
52096,3968,f
52352,3968,f
35456,4224,f
35712,4224,f
35968,4224,f
36480,4224,f
36736,4224,f
37248,4224,f
38784,4224,f
39040,4224,f
39808,4224,f
40064,4224,f
40832,4224,f
43136,4224,f
43392,4224,f
44160,4224,f
46464,4224,f
46720,4224,f
46976,4224,f
49280,4224,f
49536,4224,f
