dim1,dim2,label
128,128,a
384,128,a
640,128,a
896,128,a
1152,128,a
1408,128,a
1664,128,a
1920,128,a
2176,128,a
2432,128,a
2688,128,a
2944,128,a
3200,128,a
3456,128,a
3712,128,a
3968,128,a
4224,128,a
4480,128,a
4736,128,a
4992,128,a
5248,128,a
5504,128,a
5760,128,a
6016,128,a
6272,128,a
6528,128,a
6784,128,a
7040,128,a
7296,128,a
7552,128,a
7808,128,a
8064,128,a
8320,128,a
8576,128,a
8832,128,a
9088,128,a
9344,128,a
9600,128,a
9856,128,a
10112,128,a
10368,128,a
10624,128,a
10880,128,a
11136,128,a
11392,128,a
11648,128,a
11904,128,a
12160,128,a
12416,128,a
12672,128,a
12928,128,a
13184,128,a
13440,128,a
13696,128,a
13952,128,a
14208,128,a
14464,128,a
14720,128,a
14976,128,a
15232,128,a
15488,128,a
15744,128,a
16000,128,a
16256,128,a
16512,128,a
16768,128,a
17024,128,a
17280,128,a
17536,128,a
17792,128,a
18048,128,a
18304,128,a
18560,128,a
18816,128,a
19072,128,a
19328,128,a
19584,128,a
19840,128,a
20096,128,a
20352,128,a
20608,128,a
20864,128,a
21120,128,a
21376,128,a
21632,128,a
21888,128,a
22144,128,a
22400,128,a
22656,128,a
22912,128,a
23168,128,a
23424,128,a
23680,128,a
23936,128,a
24192,128,a
24448,128,a
24704,128,a
24960,128,a
25216,128,a
25472,128,a
25728,128,a
25984,128,a
26240,128,a
26496,128,a
26752,128,a
27008,128,a
27264,128,a
27520,128,a
27776,128,a
28032,128,a
28288,128,a
28544,128,a
28800,128,a
29056,128,a
29312,128,a
29568,128,a
29824,128,a
30080,128,a
30336,128,a
30592,128,a
30848,128,a
31104,128,a
31360,128,a
31616,128,a
31872,128,a
32128,128,a
32384,128,a
32640,128,a
32896,128,a
33152,128,a
33408,128,a
33664,128,a
33920,128,a
34176,128,a
34432,128,a
34688,128,a
34944,128,a
35200,128,a
35456,128,a
35712,128,a
35968,128,a
36224,128,a
36480,128,a
36736,128,a
36992,128,a
37248,128,a
37504,128,a
37760,128,a
38016,128,a
38272,128,a
38528,128,a
38784,128,a
39040,128,a
39296,128,a
39552,128,a
39808,128,a
40064,128,a
40320,128,a
40576,128,a
40832,128,a
41088,128,a
41344,128,a
41600,128,a
41856,128,a
42112,128,a
42368,128,a
42624,128,a
42880,128,a
43136,128,a
43392,128,a
43648,128,a
43904,128,a
44160,128,a
44416,128,a
44672,128,a
44928,128,a
45184,128,a
45440,128,a
45696,128,a
45952,128,a
46208,128,a
46464,128,a
46720,128,a
46976,128,a
47232,128,a
47488,128,a
47744,128,a
48000,128,a
48256,128,a
48512,128,a
48768,128,a
49024,128,a
49280,128,a
49536,128,a
49792,128,a
50048,128,a
50304,128,a
50560,128,a
50816,128,a
51072,128,a
51328,128,a
51584,128,a
51840,128,a
52096,128,a
52352,128,a
52608,128,a
52864,128,a
53120,128,a
53376,128,a
53632,128,a
53888,128,a
54144,128,a
54400,128,a
54656,128,a
54912,128,a
55168,128,a
55424,128,a
55680,128,a
55936,128,a
56192,128,a
56448,128,a
56704,128,a
56960,128,a
57216,128,a
57472,128,a
57728,128,a
57984,128,a
58240,128,a
58496,128,a
58752,128,a
59008,128,a
59264,128,a
59520,128,a
59776,128,a
60032,128,a
60288,128,a
60544,128,a
60800,128,a
61056,128,a
61312,128,a
61568,128,a
61824,128,a
62080,128,a
62336,128,a
62848,128,a
63104,128,a
63360,128,a
63616,128,a
63872,128,a
64128,128,a
64384,128,a
65152,128,a
65408,128,a
65664,128,a
65920,128,a
66176,128,a
66432,128,a
66688,128,a
67200,128,a
67712,128,a
67968,128,a
68224,128,a
68480,128,a
68736,128,a
68992,128,a
69248,128,a
69504,128,a
69760,128,a
70016,128,a
70272,128,a
70528,128,a
70784,128,a
71040,128,a
71296,128,a
71552,128,a
71808,128,a
72064,128,a
72320,128,a
73600,128,a
84864,128,a
85632,128,a
85888,128,a
86144,128,a
86912,128,a
87168,128,a
90752,128,a
128,384,a
384,384,a
640,384,a
896,384,a
1152,384,a
1408,384,a
1664,384,a
1920,384,a
2176,384,a
2432,384,a
2688,384,a
2944,384,a
3200,384,a
3456,384,a
3712,384,a
3968,384,a
4224,384,a
4480,384,a
4736,384,a
4992,384,a
5248,384,a
5504,384,a
5760,384,a
6016,384,a
6272,384,a
6528,384,a
6784,384,a
7040,384,a
7296,384,a
7552,384,a
7808,384,a
8064,384,a
8320,384,a
8576,384,a
8832,384,a
9088,384,a
9344,384,a
9600,384,a
9856,384,a
10112,384,a
10368,384,a
10624,384,a
10880,384,a
11136,384,a
11392,384,a
11648,384,a
11904,384,a
12160,384,a
12416,384,a
12672,384,a
12928,384,a
13184,384,a
13440,384,a
13696,384,a
13952,384,a
14208,384,a
14464,384,a
14720,384,a
14976,384,a
15232,384,a
15488,384,a
15744,384,a
16000,384,a
16512,384,a
17536,384,a
19584,384,a
28544,384,a
28800,384,a
29056,384,a
29312,384,a
30080,384,a
30336,384,a
30592,384,a
30848,384,a
31104,384,a
31360,384,a
31616,384,a
32128,384,a
33920,384,a
34176,384,a
34432,384,a
34688,384,a
34944,384,a
35200,384,a
35456,384,a
35712,384,a
35968,384,a
36224,384,a
36736,384,a
36992,384,a
86144,384,a
87424,384,a
87680,384,a
87936,384,a
90752,384,a
92544,384,a
1408,640,a
1664,640,a
1920,640,a
3712,640,a
3968,640,a
4224,640,a
4480,640,a
5760,640,a
6016,640,a
6272,640,a
6528,640,a
7808,640,a
8064,640,a
8320,640,a
8832,640,a
9600,640,a
9856,640,a
10112,640,a
10368,640,a
31616,640,a
31872,640,a
87680,640,a
87936,640,a
88192,640,a
2176,896,a
2432,896,a
2688,896,a
7296,896,a
8576,896,a
10368,896,a
43392,896,a
87680,896,a
3200,1152,a
8576,1152,a
15488,1152,a
43392,1152,a
43648,1152,a
43904,1152,a
44160,1152,a
44416,1152,a
44672,1152,a
95872,1152,a
96128,1152,a
8320,1408,a
8576,1408,a
15744,1408,a
45184,1408,a
45440,1408,a
45696,1408,a
45952,1408,a
46464,1408,a
15744,1664,a
40320,1664,a
47232,1664,a
47488,1664,a
47744,1664,a
48000,1664,a
49280,1920,a
49792,1920,a
50304,2176,a
50560,2176,a
96384,2176,a
54912,2688,a
105088,3456,a
105344,3456,a
105600,3456,a
105600,3712,a
105856,3712,a
103296,3968,a
68480,4224,a
68736,4224,a
68992,4224,a
69248,4224,a
69504,4224,a
69760,4224,a
70016,4224,a
70272,4224,a
70528,4224,a
70784,4224,a
71040,4224,a
103296,4224,a
103552,4224,a
46720,4480,a
70016,4480,a
70272,4480,a
70528,4480,a
70784,4480,a
71040,4480,a
71296,4480,a
71552,4480,a
71808,4480,a
103552,4480,a
69760,4736,a
70016,4736,a
70528,4736,a
70784,4736,a
71040,4736,a
71296,4736,a
71552,4736,a
71808,4736,a
72064,4736,a
72320,4736,a
96128,4736,a
105600,4736,a
69504,4992,a
69760,4992,a
70016,4992,a
70272,4992,a
70528,4992,a
70784,4992,a
71040,4992,a
71296,4992,a
71552,4992,a
71808,4992,a
72064,4992,a
72320,4992,a
72576,4992,a
72832,4992,a
73088,4992,a
92032,4992,a
92288,4992,a
92800,4992,a
93056,4992,a
93312,4992,a
93568,4992,a
98432,4992,a
105600,4992,a
105856,4992,a
70784,5248,a
71040,5248,a
71296,5248,a
71552,5248,a
71808,5248,a
72064,5248,a
72832,5248,a
73088,5248,a
73344,5248,a
73600,5248,a
73856,5248,a
74112,5248,a
74368,5248,a
89216,5248,a
96640,5248,a
96896,5248,a
97152,5248,a
102272,5248,a
102528,5248,a
108672,5248,a
57216,5504,a
71552,5504,a
71808,5504,a
72064,5504,a
72320,5504,a
72576,5504,a
74112,5504,a
74368,5504,a
74624,5504,a
74880,5504,a
75392,5504,a
87936,5504,a
88192,5504,a
88448,5504,a
88704,5504,a
88960,5504,a
89216,5504,a
89472,5504,a
89728,5504,a
102272,5504,a
102528,5504,a
105600,5504,a
105856,5504,a
108672,5504,a
73856,5760,a
74624,5760,a
74880,5760,a
75392,5760,a
75648,5760,a
75904,5760,a
76160,5760,a
76416,5760,a
76672,5760,a
85888,5760,a
86144,5760,a
86400,5760,a
102272,5760,a
102528,5760,a
105856,5760,a
108928,5760,a
109696,5760,a
74624,6016,a
74880,6016,a
76160,6016,a
76416,6016,a
76672,6016,a
76928,6016,a
77184,6016,a
77440,6016,a
77696,6016,a
77952,6016,a
78208,6016,a
78464,6016,a
78720,6016,a
78976,6016,a
79232,6016,a
79488,6016,a
84608,6016,a
84864,6016,a
85120,6016,a
85376,6016,a
85632,6016,a
85888,6016,a
86144,6016,a
86400,6016,a
102272,6016,a
105600,6016,a
109696,6016,a
109952,6016,a
75648,6272,a
75904,6272,a
76160,6272,a
76928,6272,a
77184,6272,a
78720,6272,a
78976,6272,a
79232,6272,a
79488,6272,a
79744,6272,a
80000,6272,a
80256,6272,a
80512,6272,a
80768,6272,a
81024,6272,a
81280,6272,a
81536,6272,a
81792,6272,a
82048,6272,a
82304,6272,a
82560,6272,a
82816,6272,a
83072,6272,a
83328,6272,a
83584,6272,a
83840,6272,a
85888,6272,a
86144,6272,a
86400,6272,a
97152,6272,a
97920,6272,a
102272,6272,a
105344,6272,a
105600,6272,a
105856,6272,a
76672,6528,a
76928,6528,a
77184,6528,a
77440,6528,a
77696,6528,a
77952,6528,a
78976,6528,a
79744,6528,a
80000,6528,a
80256,6528,a
82560,6528,a
82816,6528,a
83072,6528,a
83584,6528,a
98432,6528,a
102272,6528,a
105600,6528,a
105856,6528,a
40832,6784,a
82560,6784,a
82816,6784,a
83072,6784,a
102272,6784,a
102528,6784,a
105600,6784,a
105856,6784,a
102272,7040,a
102528,7040,a
105600,7040,a
105856,7040,a
105600,7552,a
105856,7552,a
105344,7808,a
105600,7808,a
105856,7808,a
106112,7808,a
97152,8064,a
97408,8064,a
105856,8064,a
106112,8064,a
106368,8064,a
57728,8320,a
98432,8320,a
105600,8576,a
105856,8576,a
97408,8832,a
62848,9600,a
3712,10368,a
105344,11136,a
105344,11392,a
105600,11392,a
3712,13952,a
93824,14208,a
3456,14720,a
22144,15744,a
25472,21888,a
25728,22400,a
26240,22656,a
26752,22656,a
34176,22656,a
27008,22912,a
28544,22912,a
28800,22912,a
22144,23168,a
25216,23168,a
25472,23168,a
28288,23168,a
28544,23168,a
28800,23168,a
30848,23168,a
31104,23168,a
31360,23168,a
31616,23168,a
23424,23424,a
23680,23424,a
31104,23424,a
31360,23424,a
31616,23424,a
31872,23424,a
