dim1,dim2,label
128,128,a
384,128,a
640,128,a
896,128,a
1152,128,a
1408,128,a
1664,128,a
1920,128,a
2176,128,a
2432,128,a
2688,128,a
2944,128,a
3200,128,a
28800,128,a
29056,128,a
29312,128,a
29568,128,a
29824,128,a
30080,128,a
31104,128,a
31360,128,a
31616,128,a
32896,128,a
128,384,a
384,384,a
640,384,a
896,384,a
1152,384,a
1408,384,a
1664,384,a
1920,384,a
2176,384,a
115584,384,a
115840,384,a
1152,640,a
1408,640,a
43904,640,a
92544,640,a
115584,640,a
115840,640,a
1152,896,a
2432,896,a
43904,896,a
44160,896,a
92544,896,a
92800,896,a
115072,896,a
115328,896,a
2432,1152,a
92800,1152,a
112000,1408,a
94080,1920,a
94336,1920,a
94080,2176,a
94336,2176,a
140416,2688,a
77696,3200,a
69504,3456,a
69760,3456,a
77696,3456,a
69504,3712,a
69760,3712,a
86144,4224,a
86400,4224,a
59776,4736,a
59520,4992,a
59776,4992,a
125568,6272,a
125824,6272,a
125568,6528,a
94592,7040,a
121472,7296,a
121728,7296,a
121472,7552,a
121472,7808,a
121728,7808,a
117376,9344,a
117632,9344,a
117376,9600,a
117632,9600,a
122752,11392,a
123008,11392,a
116608,11648,a
122496,11648,a
112768,11904,a
112512,12160,a
112768,12160,a
113280,12160,a
113536,12160,a
114048,12160,a
114304,12160,f
114560,12160,f
114816,12160,f
117120,12160,a
117376,12160,f
117632,12160,f
117888,12160,f
118144,12160,f
120960,12160,a
123520,12160,a
113280,12416,a
114048,12416,f
114560,12416,f
114816,12416,f
115072,12416,f
115328,12416,f
115584,12416,f
116864,12416,f
117120,12416,f
117376,12416,f
117632,12416,f
118144,12416,f
118400,12416,f
118656,12416,f
120960,12416,a
113792,12672,f
114048,12672,f
114304,12672,f
114560,12672,f
114816,12672,f
115072,12672,f
115328,12672,f
115584,12672,f
115840,12672,f
116096,12672,f
116352,12672,f
116864,12672,f
117120,12672,f
117376,12672,f
117632,12672,f
117888,12672,f
118144,12672,f
118400,12672,f
118656,12672,f
118912,12672,f
119168,12672,f
121984,12672,a
122496,12672,f
122752,12672,f
123008,12672,f
123264,12672,f
114048,12928,f
114304,12928,f
114560,12928,f
114816,12928,f
115072,12928,f
115328,12928,f
115584,12928,f
115840,12928,f
116096,12928,f
116352,12928,f
116608,12928,f
116864,12928,f
117120,12928,f
117376,12928,f
117632,12928,f
117888,12928,f
118144,12928,f
118400,12928,f
118656,12928,f
118912,12928,f
119168,12928,f
119424,12928,f
119680,12928,f
119936,12928,f
120192,12928,f
123264,12928,f
113280,13184,a
113792,13184,s
114048,13184,f
114304,13184,f
114560,13184,f
114816,13184,f
115072,13184,f
115584,13184,f
115840,13184,f
116096,13184,f
116352,13184,f
116864,13184,f
117120,13184,f
117376,13184,f
118144,13184,f
118656,13184,f
118912,13184,f
119168,13184,f
119424,13184,f
119680,13184,f
119936,13184,f
120192,13184,f
120448,13184,f
120704,13184,f
120960,13184,f
122496,13184,f
122752,13184,f
123008,13184,f
123264,13184,f
123520,13184,f
123776,13184,f
112512,13440,s
112768,13440,s
113024,13440,s
113280,13440,s
113536,13440,s
113792,13440,s
114048,13440,f
114304,13440,f
114560,13440,f
114816,13440,f
115072,13440,f
115328,13440,f
115584,13440,f
116096,13440,f
116352,13440,f
116608,13440,f
116864,13440,f
117120,13440,f
117376,13440,f
117632,13440,f
118656,13440,f
118912,13440,f
120192,13440,f
120448,13440,f
120704,13440,f
120960,13440,f
121216,13440,f
122496,13440,f
122752,13440,f
123008,13440,f
123264,13440,f
123520,13440,f
123776,13440,f
124032,13440,f
111232,13696,a
112000,13696,s
112256,13696,s
112512,13696,s
112768,13696,s
113024,13696,s
113280,13696,s
113536,13696,s
113792,13696,s
114048,13696,s
114304,13696,f
114560,13696,f
114816,13696,f
115072,13696,f
115328,13696,f
116352,13696,f
116608,13696,f
117120,13696,f
117376,13696,f
117632,13696,f
118144,13696,f
118400,13696,f
118656,13696,f
118912,13696,f
119168,13696,f
119424,13696,f
119680,13696,f
119936,13696,f
120448,13696,f
120704,13696,f
120960,13696,f
121216,13696,f
121728,13696,f
121984,13696,f
122240,13696,f
122496,13696,f
122752,13696,f
123008,13696,f
123264,13696,f
123520,13696,f
111744,13952,s
112000,13952,s
112256,13952,s
112512,13952,s
112768,13952,s
113024,13952,s
113280,13952,s
113536,13952,s
113792,13952,s
114048,13952,s
114304,13952,f
114560,13952,f
114816,13952,f
115072,13952,f
115328,13952,f
115584,13952,f
116096,13952,f
116352,13952,f
116608,13952,f
116864,13952,f
117120,13952,f
117376,13952,f
117632,13952,f
117888,13952,f
118144,13952,f
118400,13952,f
118656,13952,f
118912,13952,f
119168,13952,f
120448,13952,f
120704,13952,f
120960,13952,f
121216,13952,f
121472,13952,f
121728,13952,f
121984,13952,f
122240,13952,f
122496,13952,f
122752,13952,f
123008,13952,f
123264,13952,f
123520,13952,f
123776,13952,f
124032,13952,f
111488,14208,s
111744,14208,s
112000,14208,s
112256,14208,s
112512,14208,s
112768,14208,s
113024,14208,s
113280,14208,s
113536,14208,s
113792,14208,s
114048,14208,s
114304,14208,f
114560,14208,f
114816,14208,f
115072,14208,f
115328,14208,f
115584,14208,f
115840,14208,f
116096,14208,f
116352,14208,f
116608,14208,f
116864,14208,f
117120,14208,f
117376,14208,f
117632,14208,f
117888,14208,f
118144,14208,f
118400,14208,f
118912,14208,f
119168,14208,f
120704,14208,f
122496,14208,f
122752,14208,f
123008,14208,f
123264,14208,f
123520,14208,f
123776,14208,f
124032,14208,f
111232,14464,s
111488,14464,s
111744,14464,s
112000,14464,s
112256,14464,s
112512,14464,s
112768,14464,e
113024,14464,e
113280,14464,e
113536,14464,s
113792,14464,s
114048,14464,s
114304,14464,f
114560,14464,f
114816,14464,f
115328,14464,f
115840,14464,f
116608,14464,f
116864,14464,f
117120,14464,f
117376,14464,f
117632,14464,f
117888,14464,f
118144,14464,f
118400,14464,f
118656,14464,f
118912,14464,f
119168,14464,f
119424,14464,f
119936,14464,f
120192,14464,f
120448,14464,f
120704,14464,f
120960,14464,f
121216,14464,f
122752,14464,f
123008,14464,f
123264,14464,f
124288,14464,f
124800,14464,f
125568,14464,f
125824,14464,f
126080,14464,a
111232,14720,s
111488,14720,s
111744,14720,s
112000,14720,s
112256,14720,s
112512,14720,s
112768,14720,e
113024,14720,e
113280,14720,e
113536,14720,e
113792,14720,s
114048,14720,s
114304,14720,s
114560,14720,f
114816,14720,f
115072,14720,f
115328,14720,f
115840,14720,f
116864,14720,f
117120,14720,f
117376,14720,f
117632,14720,f
117888,14720,f
118144,14720,f
118400,14720,f
118656,14720,f
118912,14720,f
119168,14720,f
119424,14720,f
119680,14720,f
119936,14720,f
120192,14720,f
120448,14720,f
120704,14720,f
120960,14720,f
121216,14720,f
121728,14720,f
121984,14720,f
122240,14720,f
122496,14720,f
123008,14720,f
123264,14720,f
123520,14720,f
123776,14720,f
124032,14720,f
124288,14720,f
124544,14720,f
124800,14720,f
125056,14720,f
125312,14720,f
125568,14720,f
125824,14720,f
126080,14720,f
126336,14720,f
72832,14976,s
73088,14976,s
73344,14976,s
73600,14976,s
110976,14976,s
111232,14976,s
111488,14976,s
111744,14976,s
112000,14976,s
112256,14976,s
112512,14976,e
112768,14976,e
113024,14976,e
113280,14976,e
113536,14976,e
113792,14976,s
114048,14976,s
114304,14976,s
114560,14976,s
114816,14976,f
115072,14976,f
115328,14976,f
115840,14976,f
116096,14976,f
117120,14976,f
117376,14976,f
117632,14976,f
117888,14976,f
118144,14976,f
118400,14976,f
118656,14976,f
118912,14976,f
119424,14976,f
119680,14976,f
120192,14976,f
121216,14976,f
121472,14976,f
121984,14976,f
122240,14976,f
122496,14976,f
123008,14976,f
123264,14976,f
123520,14976,f
123776,14976,f
124032,14976,f
124288,14976,f
124544,14976,f
124800,14976,f
125056,14976,f
125312,14976,f
125824,14976,f
126080,14976,f
126336,14976,f
126592,14976,f
72064,15232,a
72576,15232,s
72832,15232,s
73088,15232,s
73344,15232,s
73600,15232,s
109952,15232,a
110976,15232,s
111232,15232,s
111488,15232,s
111744,15232,s
112000,15232,s
112256,15232,s
112512,15232,e
112768,15232,e
113024,15232,e
113536,15232,e
113792,15232,e
114048,15232,s
114304,15232,s
114560,15232,f
114816,15232,f
115072,15232,f
115328,15232,f
116096,15232,f
116608,15232,f
116864,15232,f
117120,15232,f
117376,15232,f
117632,15232,f
117888,15232,f
118144,15232,f
118400,15232,f
118656,15232,f
118912,15232,f
119168,15232,f
119936,15232,f
120192,15232,f
121216,15232,f
121472,15232,f
121728,15232,f
121984,15232,f
122240,15232,f
122496,15232,f
123008,15232,f
123264,15232,f
123520,15232,f
123776,15232,s
124032,15232,s
124288,15232,s
124544,15232,f
124800,15232,f
125056,15232,f
125312,15232,f
125568,15232,f
125824,15232,f
126336,15232,f
126592,15232,f
126848,15232,f
72064,15488,a
72576,15488,s
72832,15488,s
73088,15488,s
73344,15488,s
87680,15488,a
110464,15488,s
110720,15488,s
110976,15488,s
111232,15488,s
111488,15488,s
111744,15488,s
112000,15488,s
112256,15488,s
112512,15488,e
112768,15488,e
113024,15488,e
113536,15488,e
113792,15488,e
114048,15488,s
114560,15488,f
114816,15488,f
115072,15488,f
116864,15488,f
117120,15488,f
117376,15488,f
117632,15488,f
117888,15488,f
118144,15488,f
118400,15488,f
118656,15488,f
119168,15488,f
119680,15488,f
119936,15488,f
120192,15488,f
120448,15488,f
120704,15488,f
120960,15488,f
121472,15488,f
121728,15488,f
121984,15488,f
122240,15488,f
122496,15488,f
122752,15488,f
123008,15488,f
123264,15488,f
123520,15488,s
123776,15488,s
124032,15488,s
124288,15488,s
124544,15488,f
124800,15488,f
125056,15488,f
125312,15488,f
125568,15488,f
125824,15488,f
126336,15488,f
126592,15488,f
126848,15488,f
131968,15488,a
72576,15744,s
72832,15744,s
73088,15744,s
109696,15744,a
110464,15744,s
110720,15744,s
110976,15744,s
111232,15744,s
111488,15744,s
111744,15744,s
112000,15744,s
112256,15744,s
112512,15744,e
112768,15744,e
113024,15744,e
113280,15744,e
113536,15744,e
113792,15744,e
114048,15744,f
114560,15744,f
114816,15744,f
115072,15744,f
115328,15744,f
117120,15744,f
117376,15744,f
117632,15744,f
117888,15744,f
118144,15744,f
118400,15744,f
118656,15744,f
119680,15744,f
119936,15744,f
120192,15744,f
120448,15744,f
120704,15744,f
120960,15744,f
121216,15744,f
121472,15744,f
121728,15744,f
121984,15744,f
122240,15744,s
122496,15744,s
122752,15744,s
123008,15744,s
