dim1,dim2,label
34688,2944,e
34944,2944,e
35200,2944,e
39552,2944,e
39808,2944,e
40064,2944,e
34432,3200,e
34688,3200,e
34944,3200,e
35200,3200,e
39040,3200,e
39296,3200,e
39552,3200,e
39808,3200,e
40064,3200,e
40320,3200,e
17792,3456,f
18048,3456,f
33152,3456,s
33408,3456,s
33664,3456,s
33920,3456,e
34176,3456,e
34432,3456,e
34688,3456,e
34944,3456,e
38784,3456,e
39040,3456,e
39296,3456,e
39552,3456,e
39808,3456,e
40064,3456,e
40320,3456,e
40576,3456,e
17536,3712,f
18560,3712,f
18816,3712,f
19328,3712,f
19584,3712,f
32896,3712,s
33152,3712,s
33408,3712,s
33664,3712,s
33920,3712,e
34176,3712,e
34432,3712,e
34688,3712,e
34944,3712,e
38016,3712,e
38272,3712,e
38528,3712,e
38784,3712,e
39040,3712,e
39296,3712,e
39552,3712,e
39808,3712,e
40064,3712,e
40320,3712,e
40576,3712,e
18304,3968,f
22400,3968,f
22656,3968,f
24448,3968,f
24704,3968,f
29056,3968,s
32896,3968,s
33152,3968,s
33408,3968,s
33664,3968,s
33920,3968,e
34176,3968,e
34432,3968,e
34688,3968,e
37760,3968,e
38016,3968,e
38272,3968,e
38528,3968,e
38784,3968,s
39040,3968,s
39296,3968,s
39552,3968,s
39808,3968,s
40064,3968,s
40320,3968,e
40576,3968,s
40832,3968,s
21376,4224,f
21632,4224,f
24704,4224,f
32384,4224,s
32640,4224,s
32896,4224,s
33152,4224,s
33408,4224,s
33664,4224,e
33920,4224,e
34176,4224,e
34432,4224,e
34688,4224,e
37504,4224,e
37760,4224,e
38016,4224,e
38272,4224,e
38528,4224,e
38784,4224,s
39040,4224,s
39296,4224,s
39552,4224,s
39808,4224,s
40064,4224,e
40320,4224,s
40576,4224,s
40832,4224,s
27008,4480,e
32640,4480,s
33152,4480,s
33408,4480,e
33664,4480,e
33920,4480,e
34176,4480,e
34432,4480,e
34688,4480,e
37248,4480,e
37504,4480,e
37760,4480,e
38016,4480,e
38272,4480,e
38528,4480,e
38784,4480,e
39040,4480,e
39296,4480,e
39552,4480,e
39808,4480,e
40064,4480,e
40320,4480,s
40576,4480,s
40832,4480,s
41088,4480,s
19584,4736,f
19840,4736,f
21120,4736,f
24960,4736,f
29056,4736,s
32640,4736,m
32896,4736,e
33152,4736,e
33408,4736,e
33664,4736,e
33920,4736,e
34176,4736,e
34432,4736,e
34688,4736,e
34944,4736,s
37248,4736,e
37504,4736,e
37760,4736,e
38016,4736,e
38272,4736,e
38528,4736,e
38784,4736,e
39040,4736,e
39296,4736,e
39552,4736,e
39808,4736,e
40064,4736,e
40320,4736,s
40576,4736,s
40832,4736,s
41088,4736,s
41344,4736,s
41600,4736,s
41856,4736,s
20096,4992,f
20352,4992,f
21632,4992,f
21888,4992,f
24960,4992,f
27008,4992,s
28800,4992,s
31872,4992,s
32128,4992,e
32384,4992,e
32640,4992,e
32896,4992,e
33152,4992,e
33408,4992,e
33664,4992,e
33920,4992,e
34176,4992,e
34432,4992,e
34688,4992,e
34944,4992,e
37248,4992,e
37504,4992,e
37760,4992,e
38016,4992,e
38272,4992,e
38528,4992,s
38784,4992,e
39040,4992,e
39296,4992,e
39552,4992,e
39808,4992,e
40064,4992,e
40320,4992,s
40576,4992,s
40832,4992,s
41088,4992,s
41344,4992,e
41600,4992,s
41856,4992,s
42112,4992,f
42368,4992,s
42624,4992,f
21888,5248,f
22144,5248,f
22400,5248,f
22656,5248,f
22912,5248,f
23168,5248,f
24448,5248,f
25216,5248,f
25472,5248,s
27008,5248,s
27264,5248,s
28800,5248,s
29056,5248,s
29824,5248,s
30592,5248,e
30848,5248,f
31104,5248,e
31360,5248,s
31616,5248,s
31872,5248,s
32384,5248,m
32640,5248,e
32896,5248,e
33152,5248,e
33408,5248,e
33664,5248,e
33920,5248,e
34176,5248,e
34432,5248,e
34688,5248,e
34944,5248,e
36992,5248,e
37248,5248,e
37504,5248,e
37760,5248,e
38016,5248,e
38272,5248,e
38528,5248,e
38784,5248,e
39040,5248,e
39296,5248,e
39552,5248,e
39808,5248,e
40064,5248,s
40320,5248,s
40576,5248,s
40832,5248,s
41088,5248,s
41344,5248,s
41600,5248,s
41856,5248,s
42112,5248,f
42368,5248,s
21120,5504,f
21888,5504,f
22144,5504,f
22400,5504,f
22656,5504,f
22912,5504,f
23168,5504,f
23424,5504,f
24192,5504,f
24448,5504,f
24704,5504,f
25216,5504,f
25472,5504,s
26752,5504,s
27008,5504,s
27264,5504,s
27520,5504,s
28800,5504,s
29056,5504,s
30080,5504,m
30336,5504,m
30592,5504,m
30848,5504,s
31104,5504,s
31360,5504,s
31616,5504,s
31872,5504,s
32128,5504,s
32384,5504,s
32640,5504,e
32896,5504,e
33152,5504,e
33408,5504,e
33664,5504,e
33920,5504,e
34176,5504,e
34432,5504,e
34688,5504,e
34944,5504,e
36736,5504,e
36992,5504,e
37248,5504,e
37504,5504,e
37760,5504,e
38016,5504,e
38272,5504,e
38528,5504,e
38784,5504,e
39040,5504,e
39296,5504,e
39552,5504,e
39808,5504,e
40064,5504,s
40320,5504,s
40576,5504,s
40832,5504,s
41088,5504,s
41344,5504,s
41600,5504,s
41856,5504,s
42112,5504,s
42368,5504,s
42624,5504,s
42880,5504,s
43136,5504,s
21376,5760,f
21888,5760,f
22144,5760,f
22400,5760,f
22912,5760,f
23168,5760,f
23424,5760,f
23680,5760,f
24192,5760,f
24448,5760,f
24960,5760,f
25216,5760,s
25472,5760,s
25728,5760,s
26752,5760,s
27008,5760,s
27264,5760,s
27520,5760,s
28288,5760,e
28544,5760,e
28800,5760,e
29056,5760,e
29312,5760,e
30336,5760,m
30592,5760,m
30848,5760,s
31104,5760,s
