dim1,dim2,label
5760,128,a
6016,128,a
6272,128,a
6528,128,a
6784,128,a
13440,128,a
51328,128,a
64896,128,a
65152,128,a
65408,128,a
65664,128,a
65920,128,a
66176,128,a
66432,128,a
66688,128,a
66944,128,a
67200,128,a
67456,128,a
67712,128,a
68480,128,a
68736,128,a
68992,128,a
69504,128,a
69760,128,a
70016,128,a
70528,128,a
71040,128,a
71296,128,a
71552,128,a
5760,384,a
6016,384,a
6272,384,a
6528,384,a
6784,384,a
65664,384,a
65920,384,a
66432,384,a
68736,384,a
6016,640,a
6272,640,a
6528,640,a
6784,640,a
7040,640,a
52864,640,a
2432,896,a
2688,896,a
5760,896,a
6016,896,a
6272,896,a
6528,896,a
6784,896,a
7040,896,a
52864,896,a
53120,896,a
2176,1152,a
2432,1152,a
2688,1152,a
2944,1152,a
3200,1152,a
4224,1152,a
5504,1152,a
5760,1152,a
6016,1152,a
6272,1152,a
6528,1152,a
6784,1152,a
7040,1152,a
7296,1152,a
45696,1152,a
59264,1152,a
2176,1408,a
2432,1408,a
2688,1408,a
2944,1408,a
3200,1408,a
3456,1408,a
5248,1408,a
5504,1408,a
5760,1408,a
6016,1408,a
6272,1408,a
6528,1408,a
6784,1408,a
7040,1408,a
7296,1408,a
58240,1408,a
58496,1408,a
2176,1664,a
2432,1664,a
2688,1664,a
2944,1664,a
3200,1664,a
3456,1664,a
3712,1664,a
5248,1664,a
5504,1664,a
5760,1664,a
6016,1664,a
6272,1664,a
6528,1664,a
6784,1664,a
7040,1664,a
7296,1664,a
7552,1664,a
7808,1664,a
8064,1664,a
8320,1664,a
2176,1920,a
2432,1920,a
2688,1920,a
2944,1920,a
3200,1920,a
3456,1920,a
3712,1920,a
3968,1920,a
5248,1920,a
5760,1920,a
6016,1920,a
6272,1920,a
6528,1920,a
6784,1920,a
7040,1920,a
7296,1920,a
7552,1920,a
7808,1920,a
8320,1920,a
8576,1920,a
2176,2176,a
2432,2176,a
2688,2176,a
2944,2176,a
3200,2176,a
3456,2176,a
3712,2176,a
3968,2176,a
5760,2176,a
6016,2176,a
6272,2176,a
6528,2176,a
6784,2176,a
7040,2176,a
8064,2176,a
8576,2176,a
8832,2176,a
68224,2176,a
68480,2176,a
91264,2176,a
2432,2432,a
2688,2432,a
2944,2432,a
3200,2432,a
3456,2432,a
3712,2432,a
3968,2432,a
4224,2432,a
5760,2432,a
6016,2432,a
6272,2432,a
6528,2432,a
6784,2432,a
7808,2432,a
8064,2432,a
8320,2432,a
8576,2432,a
8832,2432,a
26752,2432,a
68224,2432,a
68480,2432,a
2432,2688,a
2688,2688,a
2944,2688,a
3200,2688,a
3456,2688,a
3712,2688,a
3968,2688,a
4224,2688,a
4480,2688,a
5760,2688,a
6016,2688,a
6272,2688,a
6528,2688,a
7808,2688,a
8064,2688,a
8320,2688,a
8576,2688,a
8832,2688,a
9088,2688,a
26752,2688,a
27008,2688,a
2176,2944,a
2432,2944,a
2688,2944,a
2944,2944,a
3200,2944,a
3456,2944,a
3968,2944,a
4224,2944,a
4480,2944,a
5760,2944,a
6016,2944,a
6272,2944,a
6528,2944,a
7808,2944,a
8064,2944,a
8320,2944,a
8576,2944,a
8832,2944,a
9088,2944,a
16768,2944,a
17024,2944,a
17280,2944,a
17536,2944,a
17792,2944,a
2688,3200,a
2944,3200,a
3200,3200,a
3456,3200,a
3712,3200,a
3968,3200,a
4224,3200,a
4480,3200,a
4736,3200,a
5760,3200,a
6016,3200,a
6272,3200,a
6528,3200,a
7040,3200,a
8576,3200,a
8832,3200,a
9088,3200,a
