dim1,dim2,label
43648,2432,e
43904,2432,e
44160,2432,e
44416,2432,e
44672,2432,s
44928,2432,s
45184,2432,s
43136,2688,s
43392,2688,e
43648,2688,e
43904,2688,e
44160,2688,e
44416,2688,e
44672,2688,s
44928,2688,s
45184,2688,s
45440,2688,s
45696,2688,s
42880,2944,s
43136,2944,s
43392,2944,e
43648,2944,e
43904,2944,e
44160,2944,e
44416,2944,e
44672,2944,e
44928,2944,s
45184,2944,s
45440,2944,s
45696,2944,s
45952,2944,s
42624,3200,s
42880,3200,s
43136,3200,s
43392,3200,e
43648,3200,e
43904,3200,e
44160,3200,e
44416,3200,e
44672,3200,e
44928,3200,s
45184,3200,s
45440,3200,s
45696,3200,s
45952,3200,s
46208,3200,s
46464,3200,s
42368,3456,s
42624,3456,s
42880,3456,s
43136,3456,s
43392,3456,s
43648,3456,e
43904,3456,e
44160,3456,e
44416,3456,e
44672,3456,e
44928,3456,s
45184,3456,s
45440,3456,s
45696,3456,s
45952,3456,s
46208,3456,s
46464,3456,s
46720,3456,s
46976,3456,s
41856,3712,s
42112,3712,s
42368,3712,s
42624,3712,s
42880,3712,s
43136,3712,s
43392,3712,s
43648,3712,e
43904,3712,e
44160,3712,e
44416,3712,e
44672,3712,e
44928,3712,s
45184,3712,s
45440,3712,s
45696,3712,s
45952,3712,s
46208,3712,s
46464,3712,s
46720,3712,s
46976,3712,s
47232,3712,s
41856,3968,s
42112,3968,s
42368,3968,s
42624,3968,s
42880,3968,s
43136,3968,s
43392,3968,s
43648,3968,e
43904,3968,e
44160,3968,e
44416,3968,e
44672,3968,e
44928,3968,s
45184,3968,s
45440,3968,s
45696,3968,s
45952,3968,s
46208,3968,s
46464,3968,s
46720,3968,s
46976,3968,s
47232,3968,s
47488,3968,s
47744,3968,s
41344,4224,s
41600,4224,s
41856,4224,s
42112,4224,s
42368,4224,s
42624,4224,s
42880,4224,s
43136,4224,s
43392,4224,s
43648,4224,s
43904,4224,s
44160,4224,e
44416,4224,s
44672,4224,s
44928,4224,s
45184,4224,s
45440,4224,s
45696,4224,s
45952,4224,s
46208,4224,s
46464,4224,s
46720,4224,s
46976,4224,s
47232,4224,s
47488,4224,s
47744,4224,s
48000,4224,s
48256,4224,s
41088,4480,s
41344,4480,s
41600,4480,s
41856,4480,s
42112,4480,s
42368,4480,s
42624,4480,s
42880,4480,s
43136,4480,s
43392,4480,s
43648,4480,s
43904,4480,s
44160,4480,s
44416,4480,s
44672,4480,s
44928,4480,s
45184,4480,s
45440,4480,s
45696,4480,s
45952,4480,e
46208,4480,e
46464,4480,e
46720,4480,s
46976,4480,s
47232,4480,s
47488,4480,s
47744,4480,s
48000,4480,s
48256,4480,s
48512,4480,s
40832,4736,s
41088,4736,s
41344,4736,s
41600,4736,s
41856,4736,s
42112,4736,s
42368,4736,s
42624,4736,s
42880,4736,s
43136,4736,s
43392,4736,s
43648,4736,s
43904,4736,s
44160,4736,s
44416,4736,s
44672,4736,s
44928,4736,s
45184,4736,s
45440,4736,s
45696,4736,e
45952,4736,e
46208,4736,e
46464,4736,e
46720,4736,e
46976,4736,e
47232,4736,s
47488,4736,s
47744,4736,s
48000,4736,s
48256,4736,s
48512,4736,s
48768,4736,s
40576,4992,s
40832,4992,s
41088,4992,s
41344,4992,s
41600,4992,s
41856,4992,s
42112,4992,s
42368,4992,s
42624,4992,s
42880,4992,s
43136,4992,s
43392,4992,s
43648,4992,s
43904,4992,s
44160,4992,s
44416,4992,s
44672,4992,s
44928,4992,s
45184,4992,s
45440,4992,s
45696,4992,e
45952,4992,e
46464,4992,e
46720,4992,e
46976,4992,e
47232,4992,e
47488,4992,s
47744,4992,s
48000,4992,s
48256,4992,s
48512,4992,s
48768,4992,s
49024,4992,s
49280,4992,s
49536,4992,s
49792,4992,s
40320,5248,s
40576,5248,s
40832,5248,s
41088,5248,s
41344,5248,s
41600,5248,s
41856,5248,s
42112,5248,s
42368,5248,s
42624,5248,s
42880,5248,s
43136,5248,s
43392,5248,s
43648,5248,s
43904,5248,s
44160,5248,s
44416,5248,s
44672,5248,s
44928,5248,s
45184,5248,s
45440,5248,s
45696,5248,e
45952,5248,e
46720,5248,e
46976,5248,e
47232,5248,e
47488,5248,s
47744,5248,s
48000,5248,s
48256,5248,s
48512,5248,s
48768,5248,s
49024,5248,s
49280,5248,s
49536,5248,s
49792,5248,s
50048,5248,s
50304,5248,s
40064,5504,s
40320,5504,s
40576,5504,s
40832,5504,s
41088,5504,s
41344,5504,s
41600,5504,s
41856,5504,s
42112,5504,s
42368,5504,s
42624,5504,s
42880,5504,s
43136,5504,s
43392,5504,s
43648,5504,s
43904,5504,s
44160,5504,s
44416,5504,s
44672,5504,s
44928,5504,s
45184,5504,s
45440,5504,s
45696,5504,s
45952,5504,e
46208,5504,e
46464,5504,e
46720,5504,e
46976,5504,e
47232,5504,e
47488,5504,s
47744,5504,s
48000,5504,s
48256,5504,s
48512,5504,s
48768,5504,s
49024,5504,s
49280,5504,s
49536,5504,s
49792,5504,s
50048,5504,s
50304,5504,s
50560,5504,s
50816,5504,s
40064,5760,s
40320,5760,s
40576,5760,s
40832,5760,s
41088,5760,s
41344,5760,s
41600,5760,s
41856,5760,s
42112,5760,s
42368,5760,s
42624,5760,s
42880,5760,s
43136,5760,s
43392,5760,s
43648,5760,s
43904,5760,s
44160,5760,s
44416,5760,s
44672,5760,s
44928,5760,s
45184,5760,s
45440,5760,s
45696,5760,s
45952,5760,s
46208,5760,e
46464,5760,e
46720,5760,e
46976,5760,e
47232,5760,s
47488,5760,s
47744,5760,s
48000,5760,s
48256,5760,s
48512,5760,s
48768,5760,s
49024,5760,s
49280,5760,s
49536,5760,s
49792,5760,s
50048,5760,s
50304,5760,s
50560,5760,s
50816,5760,s
51072,5760,s
51328,5760,s
51584,5760,s
39808,6016,s
40064,6016,s
40320,6016,s
40576,6016,s
40832,6016,s
41088,6016,s
41344,6016,s
41600,6016,s
41856,6016,s
42112,6016,s
42368,6016,s
42624,6016,s
42880,6016,s
43136,6016,s
43392,6016,s
43648,6016,s
43904,6016,s
44160,6016,s
44416,6016,s
44672,6016,s
44928,6016,s
45184,6016,s
45440,6016,s
45696,6016,s
45952,6016,s
46208,6016,s
46464,6016,s
46720,6016,s
46976,6016,s
47232,6016,s
47488,6016,s
47744,6016,s
