dim1,dim2,label
180096,128,a
180352,128,a
180608,128,a
169088,384,a
179840,384,a
180096,384,a
180352,384,a
180608,384,a
179840,640,a
180096,640,a
180352,640,a
180608,640,a
179840,896,a
180096,896,a
180352,896,a
180608,896,a
179840,1152,a
180096,1152,a
180352,1152,a
180608,1152,a
179840,1408,a
180096,1408,a
180352,1408,a
180608,1408,a
179840,1664,a
180096,1664,a
180352,1664,a
180608,1664,a
179840,1920,a
180096,1920,a
180352,1920,a
180608,1920,a
180096,2176,a
180352,2176,a
180608,2176,a
152192,2432,a
152448,2432,a
152704,2432,a
152960,2432,a
153216,2432,a
180096,2432,a
180352,2432,a
180608,2432,a
140672,2688,a
140928,2688,a
151680,2688,a
151936,2688,a
152192,2688,a
152448,2688,a
152704,2688,a
152960,2688,a
153216,2688,a
153472,2688,a
180352,2688,a
180608,2688,a
139904,2944,a
140416,2944,a
140672,2944,a
140928,2944,a
151680,2944,a
151936,2944,a
152192,2944,a
152448,2944,a
152704,2944,a
152960,2944,a
153216,2944,a
153472,2944,a
180608,2944,a
138880,3200,a
139136,3200,a
139392,3200,a
139648,3200,a
139904,3200,a
140160,3200,a
140416,3200,a
140672,3200,a
140928,3200,a
151680,3200,a
151936,3200,a
152192,3200,a
152448,3200,a
152704,3200,a
152960,3200,a
153216,3200,a
153472,3200,a
153728,3200,a
153984,3200,a
154240,3200,a
139648,3456,a
139904,3456,a
140160,3456,a
140416,3456,a
140672,3456,a
140928,3456,a
151680,3456,a
151936,3456,a
152192,3456,a
152448,3456,a
152704,3456,a
152960,3456,a
153216,3456,a
153472,3456,a
153728,3456,a
151936,3712,a
152192,3712,a
152448,3712,a
152704,3712,a
152960,3712,a
153216,3712,a
153472,3712,a
153728,3712,a
152192,3968,a
152448,3968,a
152704,3968,a
152960,3968,a
153216,3968,a
153472,3968,a
153728,3968,a
153984,3968,a
152704,4224,a
152960,4224,a
153216,4224,a
153472,4224,a
153728,4224,a
153984,4224,a
152704,4480,a
152960,4480,a
153216,4480,a
153472,4480,a
153728,4480,a
153984,4480,a
178304,4480,a
153728,4736,a
180352,5760,a
177792,6016,a
178048,6016,a
172672,6272,a
172928,6272,a
173184,6272,a
172416,6528,a
172672,6528,a
172928,6528,a
173184,6528,a
173440,6528,a
172160,6784,a
172416,6784,a
172672,6784,a
172928,6784,a
173184,6784,a
173440,6784,a
172160,7040,a
172416,7040,a
172672,7040,a
172928,7040,a
173184,7040,a
173440,7040,a
161920,7296,a
162176,7296,a
172160,7296,a
172416,7296,a
172672,7296,a
172928,7296,a
173184,7296,a
173440,7296,a
161664,7552,a
161920,7552,a
162176,7552,a
162432,7552,a
172416,7552,a
172672,7552,a
172928,7552,a
173184,7552,a
161664,7808,a
161920,7808,a
162176,7808,a
162432,7808,a
41856,8064,a
161664,8064,a
161920,8064,a
162176,8064,a
162432,8064,a
73600,8320,a
161664,8320,a
161920,8320,a
162176,8320,a
162432,8320,a
163968,8576,a
48512,9088,a
48768,9088,a
111488,9088,a
112000,9088,a
112256,9088,a
48768,9344,a
112256,9344,a
48512,9600,a
48768,9600,a
111744,9600,a
50048,11136,a
50048,11392,a
49792,11648,a
50048,11648,a
51584,11648,a
94592,11648,a
94848,11648,a
95104,11904,a
51584,12160,a
51584,12416,a
51584,12672,a
51584,12928,a
178048,13696,a
177792,13952,a
178048,13952,a
174464,17280,a
174720,17280,a
174976,17280,a
180096,17280,a
174720,17536,a
174976,17536,a
175232,17536,a
175488,17536,a
174720,17792,a
180096,17792,a
180352,17792,a
173952,18048,a
174208,18048,a
