dim1,dim2,label
33152,2688,a
40832,2688,a
41088,2688,a
35456,2944,m
21888,3200,a
36480,3200,m
36480,3456,m
40832,3456,a
41088,3456,a
18048,3712,a
48000,3712,e
17536,3968,a
20864,3968,m
21376,3968,m
48000,3968,e
48256,3968,e
48512,3968,e
20864,4224,m
21120,4224,m
48256,4224,e
48512,4224,e
49792,4224,a
18048,4480,a
18304,4480,a
20864,4480,m
21120,4480,m
38016,4480,e
49536,4480,a
49792,4480,a
18304,4736,a
20864,4736,m
21120,4736,m
21888,4736,m
37504,4736,e
37760,4736,e
38016,4736,e
38272,4736,e
48768,4736,a
49280,4736,a
49536,4736,a
49792,4736,a
52096,4736,a
52352,4736,a
52608,4736,a
20864,4992,m
21120,4992,m
21632,4992,e
36480,4992,m
36736,4992,e
36992,4992,e
37504,4992,e
37760,4992,e
38016,4992,e
38272,4992,e
41600,4992,a
49024,4992,a
49280,4992,a
49536,4992,a
49792,4992,a
52096,4992,a
52352,4992,a
52608,4992,a
33920,5248,m
36480,5248,m
36736,5248,m
36992,5248,m
37248,5248,m
38016,5248,a
49280,5248,a
49536,5248,a
49792,5248,a
36224,5504,m
36480,5504,m
36736,5504,m
36992,5504,m
37248,5504,m
49792,5504,a
51840,5504,a
52096,5504,a
52608,5504,a
24960,5760,e
36224,5760,m
36480,5760,m
36736,5760,m
36992,5760,m
51840,5760,a
52096,5760,a
52608,5760,a
70016,5760,a
24704,6016,e
24960,6016,e
25216,6016,e
35968,6016,m
36224,6016,m
36480,6016,m
36736,6016,m
36992,6016,m
41600,6016,a
51840,6016,a
52096,6016,a
52352,6016,a
52608,6016,a
24704,6272,e
24960,6272,e
25216,6272,e
25472,6272,e
35712,6272,m
35968,6272,m
36224,6272,m
36480,6272,m
36736,6272,m
41344,6272,a
41600,6272,a
49792,6272,a
51840,6272,a
52096,6272,a
52352,6272,a
52608,6272,a
19328,6528,e
19584,6528,e
19840,6528,e
24704,6528,e
24960,6528,e
25216,6528,e
25472,6528,e
25728,6528,e
35200,6528,m
35456,6528,m
35712,6528,m
35968,6528,m
36224,6528,m
36480,6528,m
41088,6528,a
41344,6528,a
47488,6528,a
49792,6528,a
50560,6528,a
51840,6528,a
52096,6528,a
52352,6528,a
52608,6528,a
6528,6784,a
14720,6784,a
19328,6784,e
19584,6784,e
19840,6784,e
20096,6784,e
24960,6784,e
25216,6784,e
34944,6784,m
35200,6784,m
35456,6784,m
35712,6784,m
35968,6784,e
36224,6784,e
50560,6784,a
51584,6784,a
51840,6784,a
52096,6784,a
52352,6784,a
52608,6784,a
5504,7040,a
16256,7040,a
19328,7040,e
19584,7040,e
19840,7040,e
20096,7040,e
34944,7040,m
35200,7040,m
35456,7040,m
35712,7040,m
35968,7040,m
49792,7040,a
50560,7040,a
51584,7040,a
51840,7040,a
52096,7040,a
52352,7040,a
52608,7040,a
5504,7296,a
19328,7296,e
19584,7296,e
19840,7296,e
20096,7296,e
20352,7296,e
34944,7296,m
35200,7296,m
35456,7296,m
35712,7296,m
39808,7296,m
49792,7296,e
50048,7296,e
50304,7296,a
51584,7296,a
51840,7296,a
52096,7296,a
52352,7296,a
52608,7296,a
5248,7552,e
5504,7552,e
5760,7552,e
19584,7552,e
19840,7552,e
20096,7552,e
23424,7552,e
23680,7552,e
35200,7552,m
35456,7552,m
35712,7552,m
40576,7552,a
49536,7552,e
49792,7552,e
50048,7552,e
51584,7552,a
51840,7552,a
52096,7552,a
52352,7552,a
5248,7808,e
5504,7808,e
5760,7808,e
13440,7808,a
13952,7808,e
14208,7808,e
23168,7808,e
23424,7808,e
23680,7808,e
23936,7808,e
28288,7808,e
33152,7808,m
33408,7808,m
35456,7808,m
51584,7808,a
51840,7808,a
52096,7808,a
52352,7808,a
1408,8064,a
1664,8064,a
4992,8064,e
5248,8064,e
5504,8064,e
5760,8064,e
9088,8064,a
9344,8064,a
13696,8064,e
13952,8064,e
14208,8064,e
16768,8064,m
23168,8064,e
23424,8064,e
23680,8064,e
23936,8064,e
24192,8064,e
28032,8064,e
28288,8064,e
33152,8064,m
33408,8064,m
33664,8064,m
41856,8064,a
51840,8064,a
52096,8064,a
52352,8064,a
52608,8064,a
1664,8320,a
4736,8320,e
4992,8320,e
5248,8320,e
5504,8320,e
5760,8320,a
13440,8320,e
13696,8320,e
13952,8320,e
14208,8320,e
22656,8320,e
22912,8320,e
23168,8320,e
23424,8320,e
23680,8320,e
23936,8320,e
24192,8320,e
28288,8320,e
33152,8320,m
33408,8320,m
33664,8320,m
52096,8320,a
52352,8320,a
59008,8320,a
59264,8320,a
4736,8576,e
4992,8576,e
5248,8576,e
5504,8576,a
5760,8576,a
12416,8576,a
13440,8576,e
13696,8576,e
13952,8576,e
14208,8576,e
22656,8576,e
22912,8576,e
23168,8576,e
23424,8576,e
23680,8576,e
23936,8576,e
24192,8576,e
24448,8576,e
28032,8576,e
28288,8576,e
32128,8576,e
32384,8576,e
41344,8576,a
44416,8576,a
52352,8576,a
58496,8576,a
58752,8576,a
59520,8576,m
5248,8832,a
5504,8832,a
12416,8832,e
12672,8832,e
13184,8832,a
18304,8832,m
22656,8832,e
22912,8832,e
23168,8832,e
23424,8832,e
23680,8832,e
32128,8832,e
32384,8832,e
33408,8832,m
33664,8832,m
33920,8832,m
44416,8832,a
44672,8832,a
52352,8832,a
58240,8832,a
58496,8832,a
10880,9088,a
11904,9088,e
12160,9088,e
12416,9088,e
12672,9088,e
12928,9088,a
13184,9088,a
13440,9088,a
22656,9088,e
22912,9088,e
23168,9088,e
23424,9088,e
23680,9088,e
32128,9088,e
32384,9088,e
33408,9088,m
33664,9088,m
33920,9088,m
34176,9088,m
34432,9088,m
34688,9088,m
44672,9088,a
51840,9088,a
52096,9088,a
52352,9088,a
52608,9088,a
58240,9088,a
8832,9344,a
10368,9344,a
12160,9344,e
12416,9344,e
12672,9344,e
12928,9344,e
13184,9344,a
18816,9344,m
22144,9344,e
22400,9344,e
22656,9344,e
22912,9344,e
23168,9344,e
23424,9344,e
29056,9344,m
33152,9344,m
33408,9344,m
33664,9344,m
33920,9344,m
