dim1,dim2,label
37248,2688,f
37760,2688,a
38784,2688,f
39040,2688,f
36224,2944,f
36992,2944,f
37248,2944,f
37504,2944,f
37760,2944,f
38528,2944,f
39040,2944,f
39296,2944,f
39552,2944,f
40064,2944,f
25984,3200,f
33408,3200,f
34688,3200,f
36736,3200,f
36992,3200,f
37248,3200,f
37504,3200,f
38016,3200,f
38272,3200,f
38528,3200,f
40320,3200,f
40576,3200,f
33408,3456,f
33664,3456,f
33920,3456,f
34432,3456,f
34688,3456,f
34944,3456,a
35968,3456,a
36224,3456,f
36480,3456,f
36736,3456,f
36992,3456,f
37248,3456,f
37504,3456,f
38784,3456,f
39040,3456,f
40576,3456,f
26752,3712,f
33152,3712,f
33408,3712,f
34176,3712,f
34432,3712,f
34688,3712,f
34944,3712,a
36224,3712,f
36480,3712,f
36736,3712,f
36992,3712,f
37248,3712,f
37504,3712,f
37760,3712,f
38016,3712,f
38272,3712,f
38528,3712,f
39040,3712,f
39296,3712,f
40064,3712,f
41600,3712,f
26496,3968,f
26752,3968,f
27008,3968,f
34688,3968,a
34944,3968,a
37504,3968,f
38272,3968,f
38528,3968,f
39040,3968,f
39296,3968,f
39808,3968,f
40064,3968,f
41856,3968,f
26752,4224,f
27008,4224,f
27264,4224,f
34688,4224,a
38272,4224,f
38528,4224,f
38784,4224,f
39040,4224,f
39296,4224,f
39552,4224,f
40320,4224,f
41856,4224,f
26496,4480,f
26752,4480,f
27008,4480,f
27264,4480,f
30336,4480,f
30592,4480,f
38272,4480,a
38528,4480,s
38784,4480,s
39040,4480,f
39296,4480,f
39552,4480,f
40064,4480,f
40320,4480,f
40576,4480,f
40832,4480,f
41856,4480,f
42112,4480,f
30080,4736,f
30336,4736,f
33920,4736,a
34176,4736,a
35456,4736,a
35712,4736,a
35968,4736,a
38272,4736,a
38528,4736,a
38784,4736,s
39040,4736,e
39296,4736,e
39552,4736,f
39808,4736,f
40064,4736,f
40320,4736,f
40576,4736,f
40832,4736,f
41088,4736,f
41600,4736,f
41856,4736,f
42112,4736,f
29568,4992,f
29824,4992,f
30080,4992,f
34176,4992,a
34432,4992,a
34944,4992,a
35200,4992,a
35456,4992,a
35712,4992,a
35968,4992,a
36224,4992,a
36480,4992,a
36736,4992,a
38528,4992,a
38784,4992,e
39040,4992,e
39296,4992,e
39552,4992,e
40832,4992,f
41088,4992,f
41344,4992,f
41856,4992,f
42112,4992,f
25728,5248,f
29568,5248,f
29824,5248,f
34432,5248,a
34944,5248,a
35200,5248,a
35456,5248,a
35712,5248,a
35968,5248,a
36224,5248,a
36480,5248,e
36736,5248,a
36992,5248,a
38272,5248,a
38528,5248,a
38784,5248,a
39040,5248,e
39296,5248,e
39552,5248,e
40832,5248,f
41088,5248,f
41344,5248,f
41600,5248,f
41856,5248,f
25472,5504,f
27776,5504,f
29568,5504,f
29824,5504,f
34688,5504,a
36224,5504,e
36480,5504,e
36736,5504,e
36992,5504,a
38272,5504,a
38528,5504,a
38784,5504,a
39040,5504,a
39296,5504,s
40320,5504,a
40576,5504,s
40832,5504,s
41088,5504,f
41600,5504,f
41856,5504,f
25216,5760,f
29568,5760,f
29824,5760,f
30080,5760,f
36224,5760,e
36480,5760,e
36736,5760,e
36992,5760,e
37248,5760,a
38784,5760,a
39040,5760,a
40064,5760,a
40320,5760,a
40576,5760,s
40832,5760,s
41088,5760,f
41600,5760,f
41856,5760,f
29568,6016,f
29824,6016,f
30080,6016,f
30336,6016,f
35712,6016,a
35968,6016,e
36224,6016,e
36480,6016,e
36736,6016,e
36992,6016,e
37248,6016,a
38784,6016,a
39040,6016,a
40064,6016,a
40320,6016,a
40576,6016,s
40832,6016,s
41088,6016,f
41600,6016,f
41856,6016,f
29568,6272,f
29824,6272,f
30080,6272,f
30336,6272,f
35712,6272,a
35968,6272,e
36224,6272,e
36480,6272,e
36736,6272,e
36992,6272,e
37248,6272,a
37504,6272,a
39040,6272,a
39296,6272,a
40064,6272,a
40320,6272,a
40576,6272,a
40832,6272,a
41088,6272,f
41600,6272,f
41856,6272,f
29824,6528,f
30080,6528,f
30336,6528,f
35968,6528,e
36224,6528,e
36480,6528,e
36736,6528,e
36992,6528,e
37248,6528,e
37504,6528,a
37760,6528,a
39040,6528,a
39296,6528,a
40320,6528,a
40576,6528,a
41088,6528,f
41344,6528,f
41600,6528,f
42624,6528,a
42880,6528,a
30080,6784,f
30336,6784,f
30592,6784,f
36224,6784,e
36480,6784,e
36736,6784,e
36992,6784,e
37248,6784,e
37760,6784,a
39040,6784,a
39296,6784,a
39552,6784,a
39808,6784,a
41088,6784,f
41600,6784,f
42112,6784,a
42368,6784,s
42624,6784,f
42880,6784,f
43136,6784,f
30080,7040,f
30336,7040,f
30592,7040,f
30848,7040,f
33664,7040,s
36224,7040,e
36480,7040,e
36736,7040,e
36992,7040,e
37248,7040,e
37760,7040,a
38016,7040,a
39040,7040,a
39296,7040,a
41088,7040,f
41344,7040,f
41600,7040,f
42112,7040,a
42368,7040,f
42624,7040,f
43136,7040,f
43392,7040,f
30848,7296,f
31104,7296,f
33408,7296,s
33664,7296,s
33920,7296,s
36480,7296,e
36736,7296,e
36992,7296,e
37248,7296,e
37504,7296,e
38016,7296,a
38272,7296,a
39040,7296,a
39296,7296,a
40064,7296,f
40320,7296,f
41088,7296,f
41344,7296,f
42112,7296,a
42368,7296,f
43648,7296,f
18304,7552,f
18560,7552,f
31104,7552,f
33408,7552,s
33664,7552,s
33920,7552,s
36736,7552,e
36992,7552,e
37248,7552,e
37504,7552,e
37760,7552,e
38016,7552,a
38272,7552,a
38528,7552,a
39040,7552,a
39552,7552,f
39808,7552,f
40064,7552,f
40320,7552,f
40576,7552,f
40832,7552,f
41088,7552,f
42112,7552,a
42368,7552,f
43392,7552,f
43648,7552,f
17792,7808,a
18560,7808,f
18816,7808,f
33408,7808,s
33664,7808,s
33920,7808,s
34176,7808,s
36480,7808,a
36736,7808,e
36992,7808,e
37248,7808,e
37504,7808,e
37760,7808,e
38016,7808,a
38272,7808,a
38528,7808,a
38784,7808,s
39296,7808,f
39552,7808,f
41088,7808,f
41344,7808,f
41600,7808,f
42112,7808,f
42368,7808,f
43136,7808,f
43392,7808,f
43648,7808,f
17792,8064,f
31616,8064,f
31872,8064,f
33408,8064,s
33664,8064,s
33920,8064,s
34176,8064,s
34432,8064,s
36992,8064,e
37248,8064,e
37504,8064,e
37760,8064,e
38272,8064,a
38528,8064,s
38784,8064,s
39040,8064,s
39296,8064,f
39552,8064,f
41600,8064,f
42368,8064,f
42624,8064,f
42880,8064,f
43136,8064,f
43392,8064,f
43648,8064,f
43904,8064,f
44160,8064,f
19840,8320,a
32128,8320,f
33152,8320,a
33408,8320,s
33664,8320,s
33920,8320,s
34176,8320,e
34432,8320,e
34688,8320,e
36736,8320,e
36992,8320,e
37248,8320,e
37504,8320,e
37760,8320,e
38528,8320,a
39296,8320,f
39552,8320,f
42880,8320,f
33152,8576,f
33408,8576,s
33664,8576,s
33920,8576,s
34176,8576,e
34432,8576,e
34688,8576,e
36736,8576,e
36992,8576,e
37248,8576,e
37504,8576,e
37760,8576,e
39552,8576,f
19584,8832,f
25472,8832,a
25728,8832,f
33408,8832,f
33664,8832,s
33920,8832,s
34176,8832,e
34432,8832,e
34688,8832,e
36480,8832,e
36736,8832,e
36992,8832,e
37248,8832,e
37504,8832,e
39040,8832,a
39552,8832,f
40832,8832,f
25472,9088,f
25728,9088,f
25984,9088,f
33152,9088,f
33408,9088,f
33664,9088,s
33920,9088,s
34176,9088,e
34432,9088,e
34688,9088,e
34944,9088,e
36480,9088,e
36736,9088,e
36992,9088,e
37248,9088,e
38784,9088,a
39040,9088,a
39808,9088,f
40576,9088,f
40832,9088,f
42880,9088,f
18560,9344,f
18816,9344,f
25728,9344,f
33408,9344,f
33664,9344,s
33920,9344,s
34176,9344,s
34432,9344,e
34688,9344,e
34944,9344,e
35200,9344,e
36224,9344,s
36480,9344,e
36736,9344,e
36992,9344,e
39040,9344,a
39296,9344,a
39808,9344,f
40064,9344,f
40320,9344,f
40576,9344,f
18816,9600,f
19840,9600,f
20096,9600,f
20352,9600,f
33408,9600,f
33664,9600,s
33920,9600,s
34176,9600,s
34432,9600,e
34688,9600,e
34944,9600,e
35200,9600,e
35968,9600,s
36224,9600,s
36480,9600,e
36736,9600,e
36992,9600,e
39040,9600,a
39296,9600,a
39808,9600,f
40064,9600,f
40320,9600,f
19840,9856,f
20096,9856,f
20352,9856,f
33408,9856,f
33664,9856,s
33920,9856,s
34176,9856,s
34432,9856,e
34688,9856,e
34944,9856,e
35200,9856,e
35456,9856,e
35968,9856,s
36224,9856,s
36480,9856,e
36736,9856,e
39296,9856,a
39808,9856,f
40064,9856,f
40320,9856,f
19584,10112,f
20096,10112,f
33664,10112,f
33920,10112,s
34176,10112,s
34432,10112,e
34688,10112,e
34944,10112,e
35200,10112,e
35456,10112,e
35968,10112,s
36224,10112,s
36480,10112,e
36736,10112,e
39040,10112,a
39296,10112,a
39552,10112,f
39808,10112,f
40064,10112,f
40320,10112,f
40576,10112,f
19584,10368,f
20096,10368,f
20864,10368,f
21120,10368,f
25984,10368,f
33664,10368,f
34176,10368,s
34432,10368,e
34688,10368,e
34944,10368,e
35200,10368,e
35456,10368,e
35712,10368,s
35968,10368,s
36224,10368,s
36480,10368,e
36736,10368,e
39040,10368,a
39296,10368,a
39552,10368,f
39808,10368,f
40320,10368,f
40576,10368,f
40832,10368,f
41088,10368,f
52096,10368,a
52608,10368,a
52864,10368,a
20352,10624,f
20608,10624,f
20864,10624,f
21120,10624,f
25984,10624,f
33664,10624,a
33920,10624,a
34176,10624,e
34432,10624,e
34688,10624,e
34944,10624,e
35200,10624,e
35456,10624,e
35712,10624,s
35968,10624,s
36224,10624,s
36480,10624,e
36736,10624,e
36992,10624,e
39040,10624,a
39296,10624,f
39552,10624,f
39808,10624,f
40064,10624,f
40576,10624,f
40832,10624,f
41088,10624,f
41344,10624,f
43136,10624,f
52096,10624,a
52352,10624,a
52608,10624,a
52864,10624,a
15744,10880,a
19840,10880,f
20096,10880,f
20352,10880,f
20608,10880,f
25984,10880,f
33664,10880,a
33920,10880,a
34176,10880,e
34432,10880,e
34688,10880,e
34944,10880,e
35200,10880,e
35456,10880,e
35712,10880,e
35968,10880,s
36224,10880,s
36480,10880,e
36736,10880,e
36992,10880,e
37248,10880,e
37504,10880,e
37760,10880,e
38016,10880,e
38272,10880,e
38528,10880,e
38784,10880,e
39040,10880,e
39296,10880,f
39552,10880,f
39808,10880,f
40064,10880,f
40320,10880,f
40832,10880,f
41088,10880,f
41344,10880,f
41600,10880,f
41856,10880,f
42112,10880,f
43136,10880,f
50816,10880,a
51328,10880,a
51584,10880,a
51840,10880,a
52096,10880,a
52352,10880,a
52608,10880,a
52864,10880,a
22144,11136,f
23680,11136,f
33920,11136,a
34176,11136,e
34432,11136,e
34688,11136,e
34944,11136,e
35200,11136,e
35456,11136,e
35712,11136,e
35968,11136,s
36224,11136,s
36480,11136,s
36736,11136,e
36992,11136,e
37248,11136,e
37504,11136,e
37760,11136,e
38016,11136,e
38272,11136,e
38528,11136,e
38784,11136,e
39040,11136,e
39296,11136,f
39552,11136,f
39808,11136,f
40064,11136,f
40320,11136,f
40832,11136,f
41088,11136,f
41600,11136,f
42368,11136,f
46464,11136,f
46976,11136,f
50560,11136,a
50816,11136,a
51072,11136,a
51328,11136,a
51584,11136,a
51840,11136,a
52096,11136,a
52352,11136,a
52608,11136,a
20352,11392,f
21888,11392,f
22144,11392,f
23424,11392,f
23680,11392,f
23936,11392,f
33152,11392,f
33920,11392,a
34176,11392,e
34432,11392,e
34688,11392,e
34944,11392,e
35200,11392,e
35456,11392,e
35712,11392,e
35968,11392,e
36224,11392,s
36480,11392,s
36736,11392,e
36992,11392,e
37248,11392,e
37504,11392,e
37760,11392,e
38016,11392,e
38272,11392,e
38528,11392,e
38784,11392,e
39040,11392,e
39296,11392,e
39552,11392,f
39808,11392,f
40064,11392,f
40320,11392,f
40576,11392,f
41088,11392,f
42368,11392,f
42624,11392,f
42880,11392,f
43136,11392,f
43392,11392,f
46976,11392,f
47232,11392,f
50560,11392,a
50816,11392,a
51072,11392,a
51328,11392,a
51584,11392,a
51840,11392,a
52096,11392,a
52352,11392,a
52608,11392,a
52864,11392,a
18048,11648,a
20096,11648,f
20352,11648,f
21888,11648,f
23168,11648,f
23680,11648,f
26240,11648,a
33152,11648,f
34176,11648,s
34432,11648,s
34688,11648,s
34944,11648,e
35200,11648,e
35456,11648,e
35712,11648,e
35968,11648,e
36224,11648,s
36480,11648,s
36736,11648,e
36992,11648,e
37248,11648,e
37504,11648,e
37760,11648,e
38016,11648,e
38272,11648,e
38528,11648,e
38784,11648,e
39040,11648,e
39296,11648,e
39552,11648,f
39808,11648,f
40064,11648,f
41088,11648,f
41344,11648,f
41856,11648,f
43136,11648,f
43392,11648,f
50560,11648,a
50816,11648,a
51072,11648,a
51328,11648,a
51584,11648,a
51840,11648,a
52096,11648,a
52352,11648,a
52608,11648,a
76672,11648,a
76928,11648,a
18048,11904,a
20608,11904,f
21888,11904,f
23424,11904,f
23680,11904,f
33920,11904,a
34176,11904,s
34432,11904,s
34688,11904,s
34944,11904,s
35200,11904,e
35456,11904,e
35712,11904,e
35968,11904,s
36224,11904,s
36480,11904,s
36736,11904,s
36992,11904,e
37248,11904,e
37504,11904,e
37760,11904,s
38016,11904,e
38272,11904,e
38528,11904,e
38784,11904,e
39040,11904,e
39296,11904,e
39552,11904,f
39808,11904,f
40064,11904,f
40320,11904,f
40576,11904,f
40832,11904,f
41088,11904,f
41344,11904,f
41856,11904,f
43648,11904,f
43904,11904,f
48256,11904,f
48512,11904,a
50816,11904,a
51072,11904,a
51328,11904,a
51584,11904,a
51840,11904,a
52096,11904,a
52352,11904,a
76416,11904,a
76672,11904,a
76928,11904,a
77184,11904,a
23424,12160,f
33920,12160,a
34176,12160,a
34432,12160,s
34688,12160,s
34944,12160,s
35200,12160,s
35456,12160,s
35712,12160,s
35968,12160,s
36224,12160,s
36480,12160,s
36736,12160,s
36992,12160,s
37248,12160,s
37504,12160,s
37760,12160,s
38016,12160,s
38272,12160,e
38528,12160,e
38784,12160,e
39040,12160,e
39296,12160,e
39552,12160,f
39808,12160,f
40064,12160,f
40320,12160,f
40832,12160,f
41344,12160,f
43648,12160,f
43904,12160,f
44160,12160,f
48256,12160,f
50816,12160,a
51072,12160,a
51328,12160,a
51584,12160,a
52096,12160,a
52352,12160,a
76160,12160,a
76416,12160,a
76672,12160,a
76928,12160,a
77184,12160,a
16512,12416,f
21376,12416,f
21632,12416,f
23168,12416,f
23424,12416,f
34176,12416,a
34944,12416,s
35200,12416,s
35456,12416,s
35712,12416,s
35968,12416,s
36224,12416,s
36480,12416,s
36736,12416,s
36992,12416,s
37248,12416,s
37504,12416,s
37760,12416,s
38016,12416,s
38272,12416,s
38528,12416,e
38784,12416,e
39040,12416,e
39296,12416,e
39552,12416,e
39808,12416,f
40064,12416,f
40576,12416,f
40832,12416,f
41344,12416,f
41600,12416,f
43136,12416,f
43904,12416,f
44160,12416,f
44416,12416,f
45184,12416,f
45440,12416,f
46720,12416,f
52352,12416,a
52608,12416,a
76416,12416,a
76672,12416,a
76928,12416,a
16256,12672,f
16512,12672,f
21632,12672,f
21888,12672,f
23168,12672,f
23424,12672,f
29568,12672,f
34176,12672,a
34432,12672,a
35200,12672,s
35456,12672,s
35712,12672,s
35968,12672,s
36224,12672,s
36480,12672,s
36736,12672,s
36992,12672,s
37248,12672,s
37504,12672,s
37760,12672,s
38016,12672,s
38272,12672,s
38528,12672,e
38784,12672,e
39040,12672,e
39296,12672,e
39552,12672,e
39808,12672,f
40064,12672,f
40832,12672,f
41088,12672,f
41600,12672,f
41856,12672,f
44160,12672,f
44416,12672,f
44672,12672,f
44928,12672,f
45184,12672,f
45696,12672,f
52352,12672,a
52608,12672,a
76672,12672,a
16512,12928,f
16768,12928,f
17024,12928,f
20864,12928,f
21888,12928,f
23168,12928,a
23424,12928,a
28032,12928,f
28544,12928,f
34176,12928,a
34432,12928,s
34944,12928,s
35200,12928,s
35456,12928,s
35712,12928,s
35968,12928,s
36224,12928,s
36480,12928,s
36736,12928,s
36992,12928,s
37248,12928,s
37504,12928,s
37760,12928,s
38016,12928,s
38272,12928,s
38528,12928,s
38784,12928,e
39040,12928,e
39296,12928,e
39552,12928,e
39808,12928,f
40064,12928,f
40320,12928,f
40832,12928,f
41088,12928,f
41600,12928,f
41856,12928,f
44416,12928,f
44672,12928,s
44928,12928,f
45184,12928,f
45440,12928,f
49792,12928,f
16512,13184,f
17536,13184,a
17792,13184,a
18048,13184,a
21120,13184,f
21888,13184,f
23168,13184,a
27520,13184,f
27776,13184,f
34176,13184,f
34432,13184,s
34944,13184,s
35200,13184,s
35456,13184,s
35712,13184,s
35968,13184,s
36224,13184,s
36480,13184,s
36736,13184,s
36992,13184,s
37248,13184,s
37504,13184,s
37760,13184,s
38016,13184,s
38272,13184,s
38528,13184,s
38784,13184,e
39040,13184,e
39296,13184,e
39552,13184,e
39808,13184,f
40064,13184,f
40320,13184,f
40576,13184,f
40832,13184,f
41088,13184,f
41344,13184,f
41600,13184,f
41856,13184,f
44160,13184,f
44416,13184,s
44672,13184,s
44928,13184,s
45184,13184,f
45440,13184,f
45696,13184,f
49792,13184,f
50048,13184,f
50304,13184,a
50560,13184,a
22144,13440,f
23168,13440,a
25984,13440,f
26240,13440,f
33920,13440,f
34176,13440,f
34432,13440,f
34688,13440,s
34944,13440,s
35200,13440,s
35456,13440,s
35712,13440,s
35968,13440,s
36224,13440,s
36480,13440,s
36736,13440,s
36992,13440,s
37248,13440,s
37504,13440,s
37760,13440,s
38016,13440,s
38272,13440,s
38528,13440,s
38784,13440,e
39040,13440,e
39296,13440,e
39552,13440,e
39808,13440,f
40064,13440,f
40320,13440,f
40576,13440,f
41088,13440,f
41344,13440,f
41600,13440,f
41856,13440,f
43904,13440,f
44160,13440,f
44416,13440,s
44672,13440,s
44928,13440,s
45184,13440,s
45440,13440,f
45696,13440,f
50048,13440,f
50304,13440,a
50560,13440,a
22912,13696,f
23168,13696,f
23424,13696,f
26240,13696,f
29824,13696,f
33920,13696,f
34176,13696,f
34432,13696,f
34688,13696,s
34944,13696,s
35200,13696,s
35456,13696,s
35712,13696,s
35968,13696,s
36224,13696,s
36480,13696,s
36736,13696,s
36992,13696,s
37248,13696,s
37504,13696,s
37760,13696,s
38016,13696,s
38272,13696,s
38528,13696,e
38784,13696,e
39040,13696,e
39296,13696,e
39552,13696,e
39808,13696,f
40064,13696,f
40320,13696,f
40576,13696,f
40832,13696,f
41088,13696,f
41344,13696,f
41856,13696,f
43392,13696,f
43904,13696,f
44160,13696,s
44416,13696,s
44672,13696,s
44928,13696,s
45184,13696,s
45440,13696,f
50304,13696,a
50560,13696,a
50816,13696,a
17280,13952,f
18048,13952,f
20864,13952,a
22400,13952,f
22912,13952,f
23168,13952,f
23424,13952,f
28800,13952,f
29312,13952,f
32128,13952,f
33920,13952,f
34176,13952,f
34688,13952,s
34944,13952,s
35200,13952,s
35456,13952,s
35712,13952,s
35968,13952,s
36224,13952,s
36480,13952,s
36736,13952,s
36992,13952,s
37248,13952,s
37504,13952,s
37760,13952,s
38016,13952,s
38272,13952,s
38528,13952,s
38784,13952,e
39040,13952,e
39296,13952,e
39552,13952,e
39808,13952,f
40064,13952,f
40320,13952,f
40576,13952,f
40832,13952,f
41600,13952,f
41856,13952,f
42880,13952,f
43136,13952,f
43392,13952,f
43648,13952,f
43904,13952,f
44160,13952,s
44416,13952,e
44672,13952,s
44928,13952,s
45184,13952,s
45440,13952,f
50304,13952,f
50560,13952,a
50816,13952,a
51072,13952,a
22400,14208,f
22912,14208,f
23168,14208,f
23424,14208,f
25984,14208,f
27008,14208,f
28800,14208,f
29312,14208,f
29568,14208,f
29824,14208,f
30080,14208,f
30336,14208,f
32128,14208,f
33920,14208,f
34176,14208,f
34432,14208,s
34688,14208,s
34944,14208,s
35200,14208,s
35456,14208,s
35712,14208,s
35968,14208,s
36224,14208,s
36480,14208,s
36736,14208,s
36992,14208,s
37248,14208,s
37504,14208,s
37760,14208,s
38016,14208,s
38272,14208,s
38528,14208,s
38784,14208,s
39040,14208,s
39296,14208,s
39552,14208,f
40064,14208,f
40320,14208,f
40832,14208,f
41088,14208,f
41600,14208,f
41856,14208,f
42880,14208,f
43136,14208,f
43648,14208,f
43904,14208,f
44160,14208,e
44416,14208,e
44672,14208,s
44928,14208,s
45184,14208,s
45440,14208,f
45696,14208,f
50816,14208,f
51072,14208,f
19840,14464,f
20096,14464,f
21888,14464,f
22912,14464,f
23168,14464,f
23424,14464,f
28544,14464,f
28800,14464,f
29056,14464,f
29312,14464,f
29568,14464,f
29824,14464,f
30080,14464,f
30336,14464,f
30848,14464,f
33664,14464,f
33920,14464,f
34176,14464,s
34432,14464,s
34688,14464,s
34944,14464,s
35200,14464,s
35456,14464,s
35712,14464,s
35968,14464,s
36224,14464,s
36480,14464,s
36736,14464,s
36992,14464,s
37248,14464,s
37504,14464,s
37760,14464,s
38016,14464,s
38272,14464,s
38528,14464,s
38784,14464,s
39040,14464,s
39296,14464,s
39552,14464,s
39808,14464,f
40064,14464,f
40320,14464,f
40576,14464,f
40832,14464,f
41088,14464,f
41600,14464,f
41856,14464,f
42624,14464,f
42880,14464,f
43648,14464,f
43904,14464,f
44160,14464,s
44416,14464,s
44672,14464,s
44928,14464,s
45184,14464,s
45440,14464,f
45696,14464,f
17024,14720,f
19072,14720,f
23168,14720,f
28544,14720,f
28800,14720,f
29056,14720,f
29312,14720,f
29568,14720,s
30080,14720,f
30336,14720,f
30592,14720,f
33408,14720,f
33664,14720,f
33920,14720,s
34432,14720,s
34688,14720,s
34944,14720,s
35200,14720,s
35456,14720,s
35712,14720,s
35968,14720,s
36224,14720,s
36480,14720,s
36736,14720,s
36992,14720,s
37248,14720,s
37504,14720,s
37760,14720,s
38016,14720,s
38272,14720,s
38528,14720,s
38784,14720,s
39040,14720,s
39296,14720,s
39552,14720,s
39808,14720,f
40064,14720,f
40320,14720,f
40576,14720,f
40832,14720,f
41088,14720,f
41600,14720,f
41856,14720,f
42112,14720,f
42624,14720,f
42880,14720,f
43648,14720,f
43904,14720,f
44160,14720,s
44416,14720,s
44672,14720,s
44928,14720,s
45184,14720,s
45440,14720,f
46720,14720,f
50816,14720,f
51072,14720,f
53376,14720,a
53632,14720,a
54400,14720,a
54656,14720,a
23168,14976,f
27520,14976,f
28800,14976,f
29056,14976,f
29312,14976,f
29568,14976,s
29824,14976,s
30080,14976,f
30336,14976,f
30592,14976,f
32640,14976,f
33152,14976,f
33408,14976,f
33664,14976,s
33920,14976,s
34176,14976,s
34432,14976,s
34688,14976,s
34944,14976,s
35200,14976,s
35456,14976,s
35712,14976,s
35968,14976,s
36224,14976,s
36480,14976,s
36736,14976,s
