dim1,dim2,label
39552,2688,f
39808,2688,s
40064,2688,f
40320,2688,f
40576,2688,f
40832,2688,f
41088,2688,f
41344,2688,f
41600,2688,f
39040,2944,s
39296,2944,f
39552,2944,f
39808,2944,f
40064,2944,f
40320,2944,f
40576,2944,f
40832,2944,f
41088,2944,f
41344,2944,f
41600,2944,f
41856,2944,f
42112,2944,f
42368,2944,f
38528,3200,s
38784,3200,s
39040,3200,f
39296,3200,f
39552,3200,f
39808,3200,f
42880,3200,f
43136,3200,f
31104,3456,f
31360,3456,f
37760,3456,s
38016,3456,s
38272,3456,s
38528,3456,f
38784,3456,f
39040,3456,f
43136,3456,f
30848,3712,f
31104,3712,f
31360,3712,f
34688,3712,f
37504,3712,s
37760,3712,s
38016,3712,s
38272,3712,f
39040,3712,f
40064,3712,f
44416,3712,f
44672,3712,f
30080,3968,f
30336,3968,f
30592,3968,f
30848,3968,f
31360,3968,f
37504,3968,s
37760,3968,s
45184,3968,f
45440,3968,f
30336,4224,f
35712,4224,f
35968,4224,f
37504,4224,s
11904,4480,f
30080,4480,f
35968,4480,f
36224,4480,f
37504,4480,f
42880,4480,f
43136,4480,f
46464,4480,f
13696,4736,f
29824,4736,f
30080,4736,f
35968,4736,f
36224,4736,f
36480,4736,f
36992,4736,s
37248,4736,s
42624,4736,f
42880,4736,f
43136,4736,f
43392,4736,f
46720,4736,f
46976,4736,f
11392,4992,f
11648,4992,f
12416,4992,f
12672,4992,f
13184,4992,f
13440,4992,f
13952,4992,s
14208,4992,s
35712,4992,f
35968,4992,f
36224,4992,s
36480,4992,s
36992,4992,s
39296,4992,f
42368,4992,f
42624,4992,f
42880,4992,f
43392,4992,f
43648,4992,f
43904,4992,f
44160,4992,f
44672,4992,f
44928,4992,f
45184,4992,f
8832,5248,s
9088,5248,f
9344,5248,f
10624,5248,f
10880,5248,f
11136,5248,f
11392,5248,f
11648,5248,f
11904,5248,f
12160,5248,f
12416,5248,f
12672,5248,f
12928,5248,f
13184,5248,f
13440,5248,f
13696,5248,s
13952,5248,s
14208,5248,s
29568,5248,f
35712,5248,f
35968,5248,f
36224,5248,s
36480,5248,s
36736,5248,s
36992,5248,s
37248,5248,s
38016,5248,f
38272,5248,f
38528,5248,f
39296,5248,f
42368,5248,f
42624,5248,f
44928,5248,f
45184,5248,f
7296,5504,e
7552,5504,e
7808,5504,e
8064,5504,e
9088,5504,f
9344,5504,f
9856,5504,f
10112,5504,f
10368,5504,f
10624,5504,e
10880,5504,e
11136,5504,e
11392,5504,e
11648,5504,e
11904,5504,e
12160,5504,e
12416,5504,e
12672,5504,e
12928,5504,e
13184,5504,e
13440,5504,e
13696,5504,s
13952,5504,s
14208,5504,s
29568,5504,f
29824,5504,f
30592,5504,f
35712,5504,f
35968,5504,f
36224,5504,f
36480,5504,s
36736,5504,s
36992,5504,s
37248,5504,s
38272,5504,f
41088,5504,f
42368,5504,f
43648,5504,f
6784,5760,s
7040,5760,e
7296,5760,e
7552,5760,e
7808,5760,e
8064,5760,e
8320,5760,e
9088,5760,f
9344,5760,f
9856,5760,f
10112,5760,e
10368,5760,e
10624,5760,e
10880,5760,e
11136,5760,e
11392,5760,e
11648,5760,e
11904,5760,e
12160,5760,e
12416,5760,e
12672,5760,e
12928,5760,e
13184,5760,e
13440,5760,e
13696,5760,e
13952,5760,e
14208,5760,s
14464,5760,s
14720,5760,s
36224,5760,f
36480,5760,s
36736,5760,s
36992,5760,s
37248,5760,s
37760,5760,f
38272,5760,f
38528,5760,f
41088,5760,f
45184,5760,f
6528,6016,s
6784,6016,s
7040,6016,e
7296,6016,e
7552,6016,e
7808,6016,e
8064,6016,e
8320,6016,e
8576,6016,e
8832,6016,s
9088,6016,s
9344,6016,f
9600,6016,f
9856,6016,e
10112,6016,e
10368,6016,e
10624,6016,e
10880,6016,e
11136,6016,e
11392,6016,e
11648,6016,e
11904,6016,e
12160,6016,e
12416,6016,e
12672,6016,e
12928,6016,e
13184,6016,e
13440,6016,e
13696,6016,e
13952,6016,e
14208,6016,e
14464,6016,e
14720,6016,s
36736,6016,f
36992,6016,f
37504,6016,f
37760,6016,f
38016,6016,f
38272,6016,f
38528,6016,f
38784,6016,f
39040,6016,f
39296,6016,f
39552,6016,f
39808,6016,f
40064,6016,f
40320,6016,f
40576,6016,f
40832,6016,f
41088,6016,f
41344,6016,f
41600,6016,f
42624,6016,f
76672,6016,f
78208,6016,f
6272,6272,s
6784,6272,e
7040,6272,e
7296,6272,e
7552,6272,e
7808,6272,e
8064,6272,e
8320,6272,e
8576,6272,e
8832,6272,e
9088,6272,e
9344,6272,e
9600,6272,e
9856,6272,e
10112,6272,e
10368,6272,e
10624,6272,e
10880,6272,e
11136,6272,e
11392,6272,e
11648,6272,e
11904,6272,e
12160,6272,e
12416,6272,e
12672,6272,e
12928,6272,e
13184,6272,e
13440,6272,e
13696,6272,e
13952,6272,e
14208,6272,e
14464,6272,e
14720,6272,e
14976,6272,e
15232,6272,e
31360,6272,f
36480,6272,f
36736,6272,f
37504,6272,f
37760,6272,f
38528,6272,f
38784,6272,f
39040,6272,f
39296,6272,f
39552,6272,f
39808,6272,f
40064,6272,f
40320,6272,f
40576,6272,f
40832,6272,f
41088,6272,f
41344,6272,f
41600,6272,f
41856,6272,f
42112,6272,f
42368,6272,f
42624,6272,f
42880,6272,f
43136,6272,f
43392,6272,f
43648,6272,f
43904,6272,f
77952,6272,f
78208,6272,f
78464,6272,f
78976,6272,f
6272,6528,s
6528,6528,m
6784,6528,e
7040,6528,e
7296,6528,e
7552,6528,e
7808,6528,e
8064,6528,e
8320,6528,e
8576,6528,e
8832,6528,e
9088,6528,e
9344,6528,e
9600,6528,e
9856,6528,e
10112,6528,e
10368,6528,e
10624,6528,e
10880,6528,e
11136,6528,e
11392,6528,e
11648,6528,e
11904,6528,e
12160,6528,e
12416,6528,e
