dim1,dim2,label
8576,128,a
8832,128,a
8320,384,a
8576,384,a
62592,640,a
62848,640,a
62592,896,a
62848,896,a
63104,896,a
69760,2176,a
70016,2176,a
71808,2432,s
72832,2432,s
73088,2432,s
56704,2688,a
71552,2688,s
71808,2688,s
72064,2688,s
72320,2688,s
72832,2688,s
73088,2688,s
75904,2688,a
76672,2688,a
76928,2688,a
77184,2688,a
71552,2944,s
71808,2944,s
72064,2944,s
72320,2944,s
72576,2944,s
72832,2944,s
73088,2944,s
73856,2944,s
74112,2944,s
74368,2944,s
76160,2944,a
76416,2944,a
76672,2944,a
76928,2944,a
77184,2944,a
71296,3200,a
71552,3200,e
71808,3200,e
72064,3200,s
72320,3200,s
72576,3200,s
72832,3200,s
73088,3200,s
73344,3200,s
73600,3200,s
73856,3200,s
74112,3200,s
74368,3200,s
74624,3200,s
76160,3200,a
76416,3200,a
76672,3200,a
76928,3200,a
77184,3200,a
77440,3200,a
71296,3456,a
71552,3456,e
71808,3456,e
72064,3456,e
72320,3456,e
72576,3456,s
72832,3456,s
73088,3456,s
73344,3456,s
73600,3456,s
73856,3456,s
74112,3456,s
74368,3456,s
74624,3456,s
74880,3456,s
75136,3456,s
76160,3456,s
76416,3456,s
76672,3456,a
76928,3456,s
77184,3456,s
77440,3456,s
77696,3456,s
77952,3456,a
78208,3456,a
78464,3456,s
78720,3456,a
79488,3456,a
79744,3456,a
80000,3456,a
71296,3712,e
71552,3712,e
71808,3712,e
72064,3712,e
72320,3712,e
72576,3712,m
72832,3712,s
73088,3712,s
73344,3712,s
73600,3712,s
73856,3712,s
74112,3712,s
74368,3712,s
74624,3712,s
74880,3712,s
75136,3712,s
75392,3712,s
75648,3712,s
75904,3712,s
76160,3712,s
76416,3712,s
76672,3712,s
76928,3712,s
77184,3712,s
77440,3712,s
77696,3712,s
77952,3712,s
78208,3712,s
78464,3712,s
78720,3712,s
80000,3712,a
9344,3968,a
9600,3968,a
71296,3968,e
71552,3968,e
71808,3968,e
72064,3968,e
72320,3968,e
72576,3968,e
72832,3968,s
73088,3968,s
73344,3968,s
73600,3968,s
73856,3968,s
74112,3968,s
74368,3968,s
74624,3968,s
74880,3968,s
75136,3968,s
75392,3968,s
75648,3968,s
75904,3968,s
76160,3968,s
76416,3968,s
76672,3968,s
76928,3968,s
77184,3968,s
77440,3968,s
77696,3968,s
77952,3968,s
78208,3968,s
78464,3968,s
78720,3968,s
78976,3968,s
79488,3968,s
79744,3968,s
80000,3968,s
9344,4224,a
9600,4224,a
9856,4224,a
71296,4224,e
71552,4224,e
71808,4224,e
72064,4224,e
72320,4224,e
72576,4224,e
72832,4224,s
73088,4224,s
73344,4224,s
73600,4224,s
73856,4224,s
74112,4224,s
74368,4224,s
74624,4224,s
74880,4224,s
75136,4224,s
75392,4224,s
75648,4224,s
75904,4224,s
76160,4224,s
76416,4224,s
76672,4224,s
76928,4224,s
77184,4224,s
77440,4224,s
77696,4224,s
77952,4224,s
78208,4224,s
78464,4224,s
78720,4224,s
78976,4224,s
79232,4224,s
79488,4224,s
79744,4224,s
80000,4224,s
80256,4224,s
9600,4480,a
9856,4480,a
31360,4480,s
31616,4480,s
31872,4480,s
32384,4480,s
57728,4480,s
57984,4480,s
58240,4480,s
58496,4480,s
58752,4480,s
59008,4480,s
59264,4480,s
59520,4480,s
59776,4480,s
71040,4480,e
71296,4480,e
71552,4480,e
71808,4480,e
72064,4480,e
72320,4480,e
72576,4480,e
72832,4480,s
73088,4480,s
73344,4480,s
73600,4480,s
73856,4480,s
74112,4480,s
74368,4480,s
74624,4480,s
74880,4480,s
75136,4480,a
75392,4480,a
75648,4480,e
75904,4480,e
76160,4480,s
76416,4480,s
76672,4480,s
76928,4480,s
77184,4480,s
77440,4480,s
77696,4480,s
77952,4480,s
78208,4480,s
78464,4480,s
78720,4480,s
78976,4480,s
79232,4480,s
79488,4480,s
79744,4480,s
80000,4480,s
80256,4480,s
9344,4736,a
9600,4736,a
11136,4736,a
31360,4736,s
31616,4736,s
31872,4736,s
32128,4736,s
32384,4736,s
56704,4736,s
56960,4736,s
57216,4736,s
57472,4736,m
57728,4736,m
57984,4736,m
58240,4736,m
58496,4736,m
58752,4736,m
59008,4736,s
59264,4736,s
59520,4736,s
59776,4736,s
60032,4736,s
60288,4736,s
71040,4736,e
71296,4736,e
71808,4736,e
72064,4736,e
72320,4736,e
72576,4736,e
72832,4736,s
73088,4736,s
73344,4736,s
73600,4736,s
73856,4736,s
74112,4736,s
74368,4736,s
74624,4736,s
74880,4736,s
75136,4736,e
75392,4736,e
75648,4736,e
75904,4736,e
76160,4736,e
76416,4736,s
76672,4736,s
76928,4736,s
77184,4736,s
77440,4736,s
77696,4736,s
77952,4736,s
78208,4736,s
78464,4736,s
78720,4736,s
78976,4736,s
79232,4736,s
79488,4736,s
79744,4736,s
80000,4736,s
80256,4736,s
9600,4992,a
31104,4992,s
31360,4992,s
31616,4992,s
31872,4992,s
32128,4992,s
32384,4992,s
32640,4992,s
56192,4992,s
56448,4992,s
56704,4992,s
56960,4992,m
57216,4992,m
57472,4992,m
57728,4992,m
57984,4992,m
58240,4992,m
58496,4992,m
58752,4992,m
59008,4992,m
59264,4992,m
59520,4992,m
59776,4992,s
60032,4992,s
60288,4992,s
60544,4992,s
60800,4992,s
61056,4992,s
71040,4992,e
71296,4992,e
71808,4992,e
72064,4992,e
72320,4992,e
72576,4992,e
72832,4992,s
73088,4992,s
73344,4992,s
73600,4992,s
73856,4992,s
74112,4992,s
74368,4992,s
74624,4992,s
74880,4992,s
75136,4992,e
75392,4992,e
75648,4992,e
75904,4992,e
76160,4992,e
76416,4992,e
76672,4992,s
76928,4992,s
77184,4992,s
77440,4992,s
77696,4992,s
77952,4992,s
78208,4992,s
78464,4992,s
78720,4992,s
78976,4992,s
79232,4992,s
79488,4992,s
79744,4992,s
80000,4992,s
80256,4992,s
30848,5248,s
31104,5248,s
31360,5248,s
