dim1,dim2,label
56448,896,a
105856,1408,a
106112,1408,a
106368,1408,a
106880,1408,a
107136,1408,a
107392,1408,a
107648,1408,a
105600,1664,a
105856,1664,a
106112,1664,a
106368,1664,a
106624,1664,a
106880,1664,a
107136,1664,a
107392,1664,a
107648,1664,a
107904,1664,a
105600,1920,a
105856,1920,a
106112,1920,a
106368,1920,a
106624,1920,a
106880,1920,a
107136,1920,a
107392,1920,a
107648,1920,a
107904,1920,a
105600,2176,a
105856,2176,a
106112,2176,a
106368,2176,a
106624,2176,a
106880,2176,a
107136,2176,a
107392,2176,a
107648,2176,a
107904,2176,a
82048,2432,a
82304,2432,f
82560,2432,f
105856,2432,a
106112,2432,a
106368,2432,a
106624,2432,a
106880,2432,a
107136,2432,a
107392,2432,a
107648,2432,a
107904,2432,a
81536,2688,a
82048,2688,f
106112,2688,a
106368,2688,a
106624,2688,a
106880,2688,a
107136,2688,a
107392,2688,a
107648,2688,a
107904,2688,a
74624,2944,a
74880,2944,a
75136,2944,s
75392,2944,s
80256,2944,a
80768,2944,a
81024,2944,a
82816,2944,f
106624,2944,a
106880,2944,a
107136,2944,a
107392,2944,a
107648,2944,a
73856,3200,f
74112,3200,f
74368,3200,f
74624,3200,f
74880,3200,f
75136,3200,f
75392,3200,f
75648,3200,f
75904,3200,s
80512,3200,a
72064,3456,f
72320,3456,f
72576,3456,f
72832,3456,f
73088,3456,f
73344,3456,f
73600,3456,f
73856,3456,f
74112,3456,f
74368,3456,f
74624,3456,f
74880,3456,f
75136,3456,f
75648,3456,f
75904,3456,s
76160,3456,s
80256,3456,a
81024,3456,f
81536,3456,f
100224,3456,a
72832,3712,f
73088,3712,f
73344,3712,f
73600,3712,f
74624,3712,f
74880,3712,f
75136,3712,f
75648,3712,f
75904,3712,f
76160,3712,s
76416,3712,s
76672,3712,s
76928,3712,s
77184,3712,f
77440,3712,f
77696,3712,f
79488,3712,a
79744,3712,a
80768,3712,f
81024,3712,f
71040,3968,f
73088,3968,f
73344,3968,f
73856,3968,f
74112,3968,f
74368,3968,f
74624,3968,f
74880,3968,f
75648,3968,f
75904,3968,s
76160,3968,s
76416,3968,s
76672,3968,s
76928,3968,f
77184,3968,f
77440,3968,f
77696,3968,f
77952,3968,f
78208,3968,f
79744,3968,a
80000,3968,f
81024,3968,f
81280,3968,f
71552,4224,f
72576,4224,f
72832,4224,f
73088,4224,f
73856,4224,f
74112,4224,f
74368,4224,f
74624,4224,f
74880,4224,f
75136,4224,f
75392,4224,f
75648,4224,f
75904,4224,s
76160,4224,s
76416,4224,f
77696,4224,f
77952,4224,f
78208,4224,f
78464,4224,f
78720,4224,f
78976,4224,f
79488,4224,f
80000,4224,f
82304,4224,f
71040,4480,f
71296,4480,f
71552,4480,f
71808,4480,f
72576,4480,f
74368,4480,f
74624,4480,f
74880,4480,f
75136,4480,s
75392,4480,s
75648,4480,e
75904,4480,e
76160,4480,e
76416,4480,f
76672,4480,f
76928,4480,f
78208,4480,f
78464,4480,f
78720,4480,f
78976,4480,f
79232,4480,f
79488,4480,f
79744,4480,f
81536,4480,f
82560,4480,f
83584,4480,f
32128,4736,f
70784,4736,f
71040,4736,f
71296,4736,f
73088,4736,f
73856,4736,f
74112,4736,f
74368,4736,f
74624,4736,f
74880,4736,f
75136,4736,s
75392,4736,e
75648,4736,e
75904,4736,e
76160,4736,e
76416,4736,f
76672,4736,f
77184,4736,f
77952,4736,f
79488,4736,f
79744,4736,f
80000,4736,f
83840,4736,f
70784,4992,f
73088,4992,f
74112,4992,f
74368,4992,f
74880,4992,f
75136,4992,f
75392,4992,f
75648,4992,e
75904,4992,e
76416,4992,f
76672,4992,f
77184,4992,f
77696,4992,f
77952,4992,f
78208,4992,f
78464,4992,f
80000,4992,f
84608,4992,f
85120,4992,f
68992,5248,f
69248,5248,f
70528,5248,f
73344,5248,f
73856,5248,f
74112,5248,f
74368,5248,f
74624,5248,f
75136,5248,f
75392,5248,f
75648,5248,f
76160,5248,f
76416,5248,f
76672,5248,f
77696,5248,f
77952,5248,f
78208,5248,f
85120,5248,f
87680,5248,f
88192,5248,f
67456,5504,f
67712,5504,f
67968,5504,f
68224,5504,f
68480,5504,f
68736,5504,f
68992,5504,f
69504,5504,f
69760,5504,f
70272,5504,f
70528,5504,f
72832,5504,f
73088,5504,f
73600,5504,f
73856,5504,f
74368,5504,f
74624,5504,f
74880,5504,f
75136,5504,f
75392,5504,f
76160,5504,f
77440,5504,f
77696,5504,f
80512,5504,f
82048,5504,f
87424,5504,f
87680,5504,f
89216,5504,f
58240,5760,a
58496,5760,a
58752,5760,a
59008,5760,a
59264,5760,a
59520,5760,a
63616,5760,a
63872,5760,a
64128,5760,a
64384,5760,a
66432,5760,f
66688,5760,f
66944,5760,f
67200,5760,f
67456,5760,f
67712,5760,f
69248,5760,f
69504,5760,f
69760,5760,f
70016,5760,f
70272,5760,f
72832,5760,f
73088,5760,f
73344,5760,f
73600,5760,f
74112,5760,f
74368,5760,f
75136,5760,f
75392,5760,f
75648,5760,f
75904,5760,f
76160,5760,f
76672,5760,f
76928,5760,f
77184,5760,f
77440,5760,f
80256,5760,f
61056,6016,f
61312,6016,f
61568,6016,f
61824,6016,f
62592,6016,f
62848,6016,f
63104,6016,f
64640,6016,a
65920,6016,a
66176,6016,f
66432,6016,f
66688,6016,f
66944,6016,f
67712,6016,f
68992,6016,f
69248,6016,f
69504,6016,f
69760,6016,f
70016,6016,f
74368,6016,f
74624,6016,f
74880,6016,f
75136,6016,f
75392,6016,f
75648,6016,f
76416,6016,f
76672,6016,f
76928,6016,f
77184,6016,f
82816,6016,f
83840,6016,f
61056,6272,f
61312,6272,f
61568,6272,f
61824,6272,f
62336,6272,f
62592,6272,f
62848,6272,f
63104,6272,f
63360,6272,f
64640,6272,e
64896,6272,e
65152,6272,f
65408,6272,f
65664,6272,f
65920,6272,f
66176,6272,f
67456,6272,f
68992,6272,f
69248,6272,f
69504,6272,f
70016,6272,f
70272,6272,f
72832,6272,f
73088,6272,f
74112,6272,f
74368,6272,f
74624,6272,f
74880,6272,f
75136,6272,f
75392,6272,f
76160,6272,f
76416,6272,f
76672,6272,f
