dim1,dim2,label
19072,128,f
19328,128,f
19584,128,f
19840,128,f
20096,128,f
20352,128,f
21632,128,f
21888,128,f
22144,128,f
22400,128,f
24192,128,f
24448,128,f
24960,128,f
25216,128,f
25472,128,f
25728,128,e
25984,128,s
26240,128,s
26496,128,s
27008,128,f
27264,128,s
27520,128,s
27776,128,s
28032,128,s
28288,128,s
28544,128,f
28800,128,s
29056,128,s
29312,128,s
29568,128,s
29824,128,f
30080,128,f
30336,128,f
30592,128,f
30848,128,f
31104,128,f
31360,128,f
31616,128,f
31872,128,f
32384,128,f
32640,128,f
32896,128,f
33152,128,e
33408,128,e
33664,128,e
33920,128,e
34176,128,s
34432,128,s
34688,128,s
34944,128,s
35200,128,s
35456,128,e
35712,128,e
35968,128,e
36224,128,m
36480,128,m
36736,128,m
36992,128,m
37248,128,m
37504,128,m
37760,128,m
38016,128,e
38272,128,e
38528,128,e
38784,128,e
39040,128,e
39296,128,e
39552,128,e
39808,128,e
40064,128,e
40320,128,e
40576,128,e
40832,128,e
41856,128,a
42112,128,e
42368,128,e
42624,128,e
42880,128,e
43136,128,e
43392,128,e
43648,128,e
43904,128,e
44160,128,e
44416,128,e
44672,128,e
44928,128,e
45184,128,e
45440,128,e
45696,128,e
45952,128,e
46208,128,e
46464,128,e
46720,128,e
46976,128,e
47232,128,e
47488,128,e
47744,128,e
48000,128,s
48256,128,s
48512,128,s
48768,128,e
49024,128,e
49280,128,e
49536,128,e
49792,128,e
50048,128,s
50304,128,s
50560,128,e
50816,128,e
51072,128,e
51328,128,e
51584,128,e
51840,128,e
52096,128,e
52352,128,e
52608,128,e
52864,128,e
53120,128,e
53376,128,e
53632,128,s
54144,128,f
54400,128,s
54656,128,s
54912,128,s
55168,128,s
55424,128,s
55680,128,s
55936,128,s
56192,128,s
56448,128,s
56704,128,s
119424,128,a
119680,128,a
127872,128,e
128128,128,a
128384,128,a
128640,128,a
130432,128,e
130944,128,a
131968,128,a
132224,128,a
132480,128,a
132736,128,m
132992,128,m
133248,128,m
133504,128,a
133760,128,a
134016,128,a
134272,128,e
134528,128,e
134784,128,e
135040,128,e
135296,128,s
135552,128,s
135808,128,s
136064,128,e
136320,128,e
136576,128,e
136832,128,e
137088,128,e
137344,128,e
137600,128,e
137856,128,e
138112,128,e
138368,128,e
138624,128,e
138880,128,e
139136,128,e
139392,128,e
139648,128,e
139904,128,e
140160,128,e
140416,128,e
140672,128,e
140928,128,e
141184,128,e
141440,128,e
141696,128,s
141952,128,s
142208,128,s
142464,128,s
142720,128,s
142976,128,s
143232,128,s
143488,128,s
143744,128,s
144000,128,s
144256,128,s
144512,128,s
144768,128,s
145024,128,s
145280,128,s
145536,128,s
145792,128,e
146048,128,e
146304,128,e
146560,128,e
146816,128,e
147072,128,s
147328,128,s
147584,128,f
147840,128,f
148096,128,f
148352,128,f
148608,128,f
148864,128,s
149120,128,s
149376,128,s
149632,128,s
149888,128,s
150144,128,s
150400,128,s
150656,128,s
150912,128,s
151424,128,f
151680,128,s
151936,128,s
152192,128,s
152448,128,s
152704,128,s
152960,128,s
153216,128,s
153472,128,s
153728,128,s
153984,128,s
154240,128,s
18816,384,f
19072,384,f
19328,384,f
19584,384,f
19840,384,f
20096,384,f
20352,384,f
20608,384,f
21632,384,f
22400,384,f
23424,384,f
23680,384,f
24192,384,f
24448,384,f
24704,384,f
24960,384,f
25216,384,f
25472,384,f
25728,384,e
25984,384,s
26240,384,s
26496,384,s
26752,384,f
27008,384,f
27264,384,s
27520,384,s
27776,384,s
28032,384,s
28288,384,s
28544,384,f
28800,384,s
29056,384,s
29312,384,s
29568,384,s
29824,384,f
30080,384,f
30336,384,f
30592,384,f
30848,384,f
31104,384,f
31360,384,f
31616,384,f
31872,384,f
32128,384,f
32384,384,f
32640,384,f
32896,384,f
33152,384,e
33408,384,e
33664,384,e
33920,384,e
34176,384,s
34432,384,s
34688,384,s
34944,384,s
35200,384,s
35456,384,e
35712,384,e
35968,384,e
36224,384,m
36480,384,m
36736,384,m
36992,384,m
37248,384,m
37504,384,m
37760,384,m
38016,384,e
38272,384,e
38528,384,e
38784,384,e
39040,384,e
39296,384,e
39552,384,e
39808,384,e
40064,384,e
40320,384,e
40576,384,e
40832,384,e
41856,384,a
42112,384,e
42368,384,e
42624,384,e
42880,384,e
43136,384,e
43392,384,e
43648,384,e
43904,384,e
44160,384,e
44416,384,e
44672,384,e
44928,384,e
45184,384,e
45440,384,e
45696,384,e
45952,384,e
46208,384,e
46464,384,e
46720,384,e
46976,384,e
47232,384,e
47488,384,e
47744,384,e
48000,384,s
48256,384,s
48512,384,s
48768,384,e
49024,384,e
49280,384,e
49536,384,e
49792,384,e
50048,384,s
50304,384,s
50560,384,e
50816,384,e
51072,384,e
51328,384,e
51584,384,e
51840,384,e
52096,384,e
52352,384,e
52608,384,e
52864,384,e
53120,384,e
53376,384,e
53632,384,s
53888,384,s
54400,384,s
54656,384,s
54912,384,s
55168,384,s
55424,384,s
55680,384,s
55936,384,s
56192,384,s
56448,384,s
56704,384,s
56960,384,s
119680,384,a
127616,384,e
127872,384,e
128128,384,a
128384,384,a
128640,384,a
130432,384,e
130944,384,a
131968,384,a
132224,384,a
132480,384,a
132736,384,m
132992,384,m
133248,384,m
133504,384,a
133760,384,a
134016,384,a
134272,384,e
134528,384,e
134784,384,e
135040,384,e
135296,384,s
135552,384,s
135808,384,s
136064,384,e
136320,384,e
136576,384,e
136832,384,e
137088,384,e
137344,384,e
137600,384,e
137856,384,e
138112,384,e
138368,384,e
138624,384,e
138880,384,e
139136,384,e
139392,384,e
139648,384,e
139904,384,e
140160,384,e
140416,384,e
140672,384,e
140928,384,e
141184,384,e
141440,384,e
141696,384,s
141952,384,s
142208,384,s
142464,384,s
142720,384,s
142976,384,s
143232,384,s
143488,384,s
143744,384,s
144000,384,s
144256,384,s
144512,384,s
144768,384,s
145024,384,s
145280,384,s
145536,384,s
145792,384,e
146048,384,e
146304,384,e
146560,384,e
146816,384,e
147072,384,s
147328,384,s
147584,384,f
147840,384,f
148096,384,f
148352,384,f
148608,384,f
148864,384,s
149120,384,s
149376,384,s
149632,384,s
149888,384,s
150144,384,s
150400,384,s
150656,384,s
150912,384,s
151168,384,s
151424,384,f
151680,384,s
151936,384,s
152192,384,s
152448,384,s
152704,384,s
152960,384,s
153216,384,s
153472,384,s
153728,384,s
153984,384,s
154240,384,s
14208,640,a
18816,640,f
19328,640,f
19584,640,f
20352,640,f
20608,640,f
21888,640,f
22912,640,f
23168,640,f
23424,640,f
23680,640,f
23936,640,f
24192,640,f
24448,640,f
24704,640,f
24960,640,f
25216,640,f
25472,640,f
25728,640,f
25984,640,f
26240,640,s
26496,640,s
26752,640,s
27008,640,f
27264,640,s
27520,640,s
27776,640,s
28032,640,s
28288,640,s
28544,640,f
28800,640,f
29056,640,s
29312,640,s
29568,640,s
30848,640,f
31104,640,f
31360,640,f
31616,640,f
31872,640,f
32384,640,f
32640,640,f
32896,640,f
33152,640,e
33408,640,e
33664,640,e
33920,640,e
34176,640,s
34432,640,s
34688,640,s
34944,640,s
35456,640,e
35712,640,e
35968,640,e
36224,640,m
36480,640,m
36736,640,m
36992,640,m
37248,640,m
37504,640,m
37760,640,m
38016,640,e
38272,640,e
38528,640,e
38784,640,e
39040,640,e
39296,640,e
39552,640,e
39808,640,e
40064,640,e
40320,640,e
40576,640,e
40832,640,e
41856,640,a
42112,640,e
42368,640,e
42624,640,e
42880,640,e
43136,640,e
43392,640,e
43648,640,e
43904,640,e
44160,640,e
44416,640,e
44672,640,e
44928,640,e
45184,640,e
45440,640,e
45696,640,e
45952,640,e
46208,640,e
46464,640,e
46720,640,e
46976,640,e
47232,640,s
47488,640,s
47744,640,s
48000,640,s
48256,640,s
48512,640,s
48768,640,s
49024,640,e
49280,640,e
